player_name,stat_family,market,is_alternate,line,side,book,odds,projection_mu,sigma,model_probability,fair_probability,implied_probability,edge,hit_rate_l5,hit_rate_l10,hit_rate_l20,cv,home_team,away_team,commence_time,event_id
Miguel Vargas,hits,batter_hits,False,0.5,OVER,betrivers,-200,1.3663334846496582,0.5676462121975467,0.936518177805538,0.936518177805538,0.6666666666666666,0.2698515111388714,100.0,90.0,75.0,0.5160420110886789,Los Angeles Angels,Chicago White Sox,2026-05-06T20:08:00Z,7c30fa11564865dd19f2a9c4a7e9d937
Miguel Vargas,hits,batter_hits,False,0.5,OVER,betonlineag,-182,1.3663334846496582,0.5676462121975467,0.936518177805538,0.936518177805538,0.6453900709219859,0.2911281068835522,100.0,90.0,75.0,0.5160420110886789,Los Angeles Angels,Chicago White Sox,2026-05-06T20:08:00Z,7c30fa11564865dd19f2a9c4a7e9d937
Jorge Soler,hits,batter_hits,False,0.5,OVER,betonlineag,-152,1.3553304362297058,0.4714045207910317,0.9651942135542287,0.9651942135542287,0.6031746031746031,0.3620196103796256,80.0,90.0,75.0,0.4714045207910317,Los Angeles Angels,Chicago White Sox,2026-05-06T20:08:00Z,7c30fa11564865dd19f2a9c4a7e9d937
Miguel Vargas,hits,batter_hits,False,0.5,OVER,draftkings,-205,1.3663334846496582,0.5676462121975467,0.936518177805538,0.936518177805538,0.6721311475409836,0.26438703026455446,100.0,90.0,75.0,0.5160420110886789,Los Angeles Angels,Chicago White Sox,2026-05-06T20:08:00Z,7c30fa11564865dd19f2a9c4a7e9d937
Jorge Soler,hits,batter_hits,False,0.5,OVER,draftkings,-159,1.3553304362297058,0.4714045207910317,0.9651942135542287,0.9651942135542287,0.6138996138996139,0.35129459965461485,80.0,90.0,75.0,0.4714045207910317,Los Angeles Angels,Chicago White Sox,2026-05-06T20:08:00Z,7c30fa11564865dd19f2a9c4a7e9d937
Miguel Vargas,hits,batter_hits,False,0.5,OVER,betmgm,-165,1.3663334846496582,0.5676462121975467,0.936518177805538,0.936518177805538,0.6226415094339622,0.3138766683715758,100.0,90.0,75.0,0.5160420110886789,Los Angeles Angels,Chicago White Sox,2026-05-06T20:08:00Z,7c30fa11564865dd19f2a9c4a7e9d937
Jorge Soler,hits,batter_hits,False,0.5,OVER,betmgm,-150,1.3553304362297058,0.4714045207910317,0.9651942135542287,0.9651942135542287,0.6,0.36519421355422876,80.0,90.0,75.0,0.4714045207910317,Los Angeles Angels,Chicago White Sox,2026-05-06T20:08:00Z,7c30fa11564865dd19f2a9c4a7e9d937
Ozzie Albies,hits,batter_hits,False,0.5,OVER,fliff,-230,1.9090256690979004,0.6992058987801011,0.9780570983009995,0.9780570983009995,0.696969696969697,0.2810874013313025,100.0,100.0,90.0,0.4370036867375632,Seattle Mariners,Atlanta Braves,2026-05-06T20:10:00Z,1f8259cdeb29bfd068ffa5cbaea3e8d7
Matt Olson,hits,batter_hits,False,0.5,OVER,fliff,-215,2.190697431564331,0.6749485577105528,0.9938761810723162,0.9938761810723162,0.6825396825396826,0.3113364985326337,80.0,90.0,85.0,0.5191911982388868,Seattle Mariners,Atlanta Braves,2026-05-06T20:10:00Z,1f8259cdeb29bfd068ffa5cbaea3e8d7
Ozzie Albies,hits,batter_hits,False,0.5,OVER,fanatics,-205,1.9090256690979004,0.6992058987801011,0.9780570983009995,0.9780570983009995,0.6721311475409836,0.30592595076001594,100.0,100.0,90.0,0.4370036867375632,Seattle Mariners,Atlanta Braves,2026-05-06T20:10:00Z,1f8259cdeb29bfd068ffa5cbaea3e8d7
