family,side,band,cfg,may_n,may_gr,may_ROI,may_CI_lo,may_CI_hi,may_PnL,may_cons,jun_n,jun_gr,jun_ROI,jun_CI_lo,jun_CI_hi,jun_PnL,jun_cons,min_ROI,sum_PnL
runs,UNDER,"[-299,-200]",HR≥-/EDG≥0.0/CV≤-/μ≥-/TP≥55,186,126,5.87,-5.21,16.95,7.399,0.571,62,52,9.78,-6.76,26.33,5.088,0.636,5.87,12.487
runs,UNDER,"[-299,-200]",HR≥-/EDG≥0.0/CV≤-/μ≥-/TP≥60,186,126,5.87,-5.21,16.95,7.399,0.571,62,52,9.78,-6.76,26.33,5.088,0.636,5.87,12.487
runs,UNDER,"[-299,-200]",HR≥-/EDG≥-5.0/CV≤-/μ≥-/TP≥-,289,195,4.5,-4.5,13.5,8.773,0.5,97,81,8.06,-5.53,21.64,6.525,0.64,4.5,15.298
runs,UNDER,"[-299,-200]",HR≥-/EDG≥-5.0/CV≤-/μ≥-/TP≥60,289,195,4.5,-4.5,13.5,8.773,0.5,97,81,8.06,-5.53,21.64,6.525,0.64,4.5,15.298
runs,UNDER,"[-299,-200]",HR≥-/EDG≥-5.0/CV≤-/μ≥-/TP≥55,289,195,4.5,-4.5,13.5,8.773,0.5,97,81,8.06,-5.53,21.64,6.525,0.64,4.5,15.298
runs,UNDER,"[-299,-200]",HR≥-/EDG≥-5.0/CV≤-/μ≥-/TP≥50,289,195,4.5,-4.5,13.5,8.773,0.5,97,81,8.06,-5.53,21.64,6.525,0.64,4.5,15.298
runs,UNDER,"[-299,-200]",HR≥-/EDG≥-5.0/CV≤-/μ≥-/TP≥65,174,120,2.17,-9.15,13.49,2.603,0.571,52,43,7.46,-10.45,25.37,3.208,0.609,2.17,5.811
runs,UNDER,"[-299,-200]",HR≥-/EDG≥5.0/CV≤-/μ≥-/TP≥-,125,84,8.72,-4.38,21.83,7.327,0.5,39,35,2.06,-19.67,23.8,0.722,0.579,2.06,8.049
runs,UNDER,"[-299,-200]",HR≥-/EDG≥5.0/CV≤-/μ≥-/TP≥55,125,84,8.72,-4.38,21.83,7.327,0.5,39,35,2.06,-19.67,23.8,0.722,0.579,2.06,8.049
runs,UNDER,"[-299,-200]",HR≥-/EDG≥5.0/CV≤-/μ≥-/TP≥60,125,84,8.72,-4.38,21.83,7.327,0.5,39,35,2.06,-19.67,23.8,0.722,0.579,2.06,8.049
runs,UNDER,"[-299,-200]",HR≥-/EDG≥5.0/CV≤-/μ≥-/TP≥50,125,84,8.72,-4.38,21.83,7.327,0.5,39,35,2.06,-19.67,23.8,0.722,0.579,2.06,8.049
runs,UNDER,"[-299,-200]",HR≥-/EDG≥-/CV≤-/μ≥-/TP≥65,562,414,1.57,-4.51,7.65,6.503,0.643,107,89,16.21,5.26,27.15,14.423,0.692,1.57,20.926
runs,UNDER,"[-299,-200]",HR≥-/EDG≥-/CV≤-/μ≥-/TP≥-,970,718,0.08,-4.75,4.91,0.58,0.533,186,159,13.99,5.05,22.94,22.249,0.769,0.08,22.829
runs,UNDER,"[-299,-200]",HR≥-/EDG≥-/CV≤-/μ≥-/TP≥55,970,718,0.08,-4.75,4.91,0.58,0.533,186,159,13.99,5.05,22.94,22.249,0.769,0.08,22.829
runs,UNDER,"[-299,-200]",HR≥-/EDG≥-/CV≤-/μ≥-/TP≥50,970,718,0.08,-4.75,4.91,0.58,0.533,186,159,13.99,5.05,22.94,22.249,0.769,0.08,22.829
runs,UNDER,"[-299,-200]",HR≥-/EDG≥-/CV≤-/μ≥-/TP≥60,970,718,0.08,-4.75,4.91,0.58,0.533,186,159,13.99,5.05,22.94,22.249,0.769,0.08,22.829
runs,UNDER,"[-199,-150]",HR≥-/EDG≥0.0/CV≤-/μ≥-/TP≥50,147,120,4.29,-9.23,17.8,5.143,0.571,37,32,28.79,6.96,50.63,9.214,0.85,4.29,14.357
runs,UNDER,"[-199,-150]",HR≥-/EDG≥0.0/CV≤-/μ≥-/TP≥-,147,120,4.29,-9.23,17.8,5.143,0.571,37,32,28.79,6.96,50.63,9.214,0.85,4.29,14.357
runs,UNDER,"[-199,-150]",HR≥-/EDG≥0.0/CV≤-/μ≥-/TP≥55,147,120,4.29,-9.23,17.8,5.143,0.571,37,32,28.79,6.96,50.63,9.214,0.85,4.29,14.357
runs,UNDER,"[-199,-150]",HR≥-/EDG≥-5.0/CV≤-/μ≥-/TP≥-,258,202,1.87,-8.62,12.36,3.776,0.533,52,44,21.76,1.98,41.54,9.573,0.857,1.87,13.349
runs,UNDER,"[-199,-150]",HR≥-/EDG≥-5.0/CV≤-/μ≥-/TP≥55,258,202,1.87,-8.62,12.36,3.776,0.533,52,44,21.76,1.98,41.54,9.573,0.857,1.87,13.349
runs,UNDER,"[-199,-150]",HR≥-/EDG≥-5.0/CV≤-/μ≥-/TP≥50,258,202,1.87,-8.62,12.36,3.776,0.533,52,44,21.76,1.98,41.54,9.573,0.857,1.87,13.349
