replay_serial,game_date,snapshot_iso,event_id,home_team,away_team,commence_time,tier,routed_tier,tier_reference_odds,tier_reference_book,player_name_normalized,player_name,stat_family,market,is_alternate,is_alternate_market,line,side,book,odds,projection_mu,sigma,model_probability,fair_probability,implied_probability,edge,edge_pct,canonical_edge,tp,tp_source,devig_method,hit_rate_l5,hit_rate_l10,hit_rate_l20,cv,canonical_path,canonical_market_key,canonical_book_count_over,canonical_book_count_under,canonical_book_count_either_side,canonical_best_over_price,canonical_best_over_book,canonical_best_under_price,canonical_best_under_book,canonical_devig_over_prob,canonical_devig_under_prob,gate_pass,failed_gates,gate_failed_reasons,accuracy_test_mode_active,accuracy_test_bypass_applied,accuracy_test_bypass_gates,grade_status,actual_value,profit_units,stake_units
GSS-MLB-20260503-SAFE-POOL,2026-05-03,2026-05-03T11:00:00Z,092612a571aeb504211ec7f4950924e3,New York Yankees,Baltimore Orioles,2026-05-03T17:36:00Z,safe_haven,safe_haven,-375,hardrockbet,blaze alexander,Blaze Alexander,total_bases,batter_total_bases,False,False,1.5,UNDER,hardrockbet,-375,0.64067542552948,0.6749485577105528,0.10147877790979487,0.8985212220902051,0.7894736842105263,0.1090475378796788,10.9048,-5.5208,73.4266,devig,same_book,20.0,10.0,10.0,2.249828525701843,True,batter_total_bases,10,1,10,270,betmgm,-375,hardrockbet,0.2657342657342657,0.7342657342657342,True,[],"{'cv_gate': 'gate_cv_fail', 'hit_rate_gate': 'gate_hit_rate_fail', 'tp_gate': 'gate_tp_fail'}",True,False,[],loss,2.0,-1.0,1.0
GSS-MLB-20260503-SAFE-POOL,2026-05-03,2026-05-03T11:00:00Z,092612a571aeb504211ec7f4950924e3,New York Yankees,Baltimore Orioles,2026-05-03T17:36:00Z,safe_haven,safe_haven,-380,draftkings,gunnar henderson,Gunnar Henderson,batter_strikeouts,batter_strikeouts,False,False,0.5,OVER,draftkings,-380,1.1084812879562378,1.0801234497346435,0.7133997393495972,0.7133997393495972,0.7916666666666666,-0.07826692731706941,-7.8267,-7.8267,71.34,one_sided,one_sided,80.0,80.0,90.0,0.7200822998230957,True,batter_strikeouts,1,0,1,-380,draftkings,,,,,True,[],"{'edge_gate': 'gate_edge_fail', 'tp_gate': 'gate_tp_fail', 'tp_source_gate': 'gate_tp_source_fail'}",True,True,['tp_source_gate'],ungraded,,0.0,0.0
GSS-MLB-20260503-SAFE-POOL,2026-05-03,2026-05-03T11:00:00Z,092612a571aeb504211ec7f4950924e3,New York Yankees,Baltimore Orioles,2026-05-03T17:36:00Z,safe_haven,safe_haven,-300,hardrockbet,jeremiah jackson,Jeremiah Jackson,total_bases,batter_total_bases,False,False,1.5,UNDER,hardrockbet,-300,0.997911274433136,1.7919573407620821,0.38966582674863603,0.610334173251364,0.75,-0.13966582674863603,-13.9666,-5.7692,69.2308,devig,same_book,20.0,10.0,30.0,1.629052127965529,True,batter_total_bases,10,1,10,200,hardrockbet,-300,hardrockbet,0.3076923076923077,0.6923076923076924,True,[],"{'cv_gate': 'gate_cv_fail', 'hit_rate_gate': 'gate_hit_rate_fail', 'edge_gate': 'gate_edge_fail', 'tp_gate': 'gate_tp_fail'}",True,False,[],win,1.0,0.3333333333333333,1.0
GSS-MLB-20260503-SAFE-POOL,2026-05-03,2026-05-03T11:00:00Z,092612a571aeb504211ec7f4950924e3,New York Yankees,Baltimore Orioles,2026-05-03T17:36:00Z,safe_haven,safe_haven,-325,hardrockbet,jose caballero,Jose Caballero,total_bases,batter_total_bases,False,False,1.5,UNDER,hardrockbet,-325,0.9522130966186524,2.2335820757001272,0.40313127604690124,0.5968687239530988,0.7647058823529411,-0.16783715839984237,-16.7837,-4.8512,71.6194,devig,same_book,20.0,40.0,45.0,1.0636105122381558,True,batter_total_bases,10,1,10,240,espnbet,-325,hardrockbet,0.2838063439065109,0.7161936560934892,True,[],"{'cv_gate': 'gate_cv_fail', 'hit_rate_gate': 'gate_hit_rate_fail', 'edge_gate': 'gate_edge_fail', 'tp_gate': 'gate_tp_fail'}",True,False,[],win,1.0,0.3076923076923077,1.0
GSS-MLB-20260503-SAFE-POOL,2026-05-03,2026-05-03T11:00:00Z,092612a571aeb504211ec7f4950924e3,New York Yankees,Baltimore Orioles,2026-05-03T17:36:00Z,safe_haven,safe_haven,-556,betonlineag,max fried,Max Fried,earned_runs,pitcher_earned_runs,False,False,0.5,OVER,betonlineag,-556,1.774505376815796,1.813529401164726,0.7589023972642434,0.7589023972642434,0.8475609756097561,-0.08865857834551272,-8.8659,-8.8659,75.8902,one_sided,one_sided,60.0,60.0,60.0,1.0075163339804034,True,pitcher_earned_runs,1,0,1,-556,betonlineag,,,,,True,[],"{'hit_rate_gate': 'gate_hit_rate_fail', 'edge_gate': 'gate_edge_fail', 'tp_source_gate': 'gate_tp_source_fail'}",True,True,['tp_source_gate'],win,3.0,0.17985611510791366,1.0
GSS-MLB-20260503-SAFE-POOL,2026-05-03,2026-05-03T11:00:00Z,092612a571aeb504211ec7f4950924e3,New York Yankees,Baltimore Orioles,2026-05-03T17:36:00Z,safe_haven,safe_haven,-2000,fanatics,max fried,Max Fried,pitcher_strikeouts,pitcher_strikeouts,False,False,2.5,OVER,fanatics,-2000,4.471127099990845,1.9692073983655907,0.8415805186827667,0.8415805186827667,0.9523809523809523,-0.1108004336981856,-11.08,-11.08,84.1581,one_sided,one_sided,100.0,90.0,90.0,0.4018790608909369,True,pitcher_strikeouts,5,0,5,-2000,fanatics,,,,,True,[],"{'edge_gate': 'gate_edge_fail', 'tp_source_gate': 'gate_tp_source_fail'}",True,True,['tp_source_gate'],win,6.0,0.05,1.0
GSS-MLB-20260503-SAFE-POOL,2026-05-03,2026-05-03T11:00:00Z,092612a571aeb504211ec7f4950924e3,New York Yankees,Baltimore Orioles,2026-05-03T17:36:00Z,safe_haven,safe_haven,-700,fanatics,max fried,Max Fried,pitcher_strikeouts,pitcher_strikeouts,False,False,3.5,OVER,fanatics,-700,4.441988582611084,1.9692073983655907,0.6838027355055858,0.6838027355055858,0.875,-0.1911972644944142,-19.1197,-19.1197,68.3803,one_sided,one_sided,80.0,80.0,80.0,0.4018790608909369,True,pitcher_strikeouts,9,0,9,-700,fanatics,,,,,True,[],"{'edge_gate': 'gate_edge_fail', 'tp_source_gate': 'gate_tp_source_fail'}",True,True,['tp_source_gate'],win,6.0,0.14285714285714285,1.0
GSS-MLB-20260503-SAFE-POOL,2026-05-03,2026-05-03T11:00:00Z,092612a571aeb504211ec7f4950924e3,New York Yankees,Baltimore Orioles,2026-05-03T17:36:00Z,safe_haven,safe_haven,-305,draftkings,max fried,Max Fried,pitcher_strikeouts,pitcher_strikeouts,False,False,4.5,OVER,draftkings,-305,6.186862163543701,1.9692073983655907,0.8041724965359303,0.8041724965359303,0.7530864197530864,0.051086076782843826,5.1086,5.1086,80.4172,one_sided,one_sided,60.0,50.0,50.0,0.4018790608909369,True,pitcher_strikeouts,12,0,12,-305,draftkings,,,,,True,[],"{'hit_rate_gate': 'gate_hit_rate_fail', 'tp_source_gate': 'gate_tp_source_fail'}",True,True,['tp_source_gate'],win,6.0,0.32786885245901637,1.0
GSS-MLB-20260503-SAFE-POOL,2026-05-03,2026-05-03T11:00:00Z,092612a571aeb504211ec7f4950924e3,New York Yankees,Baltimore Orioles,2026-05-03T17:36:00Z,safe_haven,safe_haven,-369,draftkings,pete alonso,Pete Alonso,batter_strikeouts,batter_strikeouts,False,False,0.5,OVER,draftkings,-369,0.3655562996864319,0.7071067811865476,0.4246028066382206,0.4246028066382206,0.7867803837953091,-0.36217757715708854,-36.2178,-36.2177,42.4603,one_sided,one_sided,40.0,40.0,55.0,1.4142135623730951,True,batter_strikeouts,1,0,1,-369,draftkings,,,,,True,[],"{'direction_gate': 'gate_direction_fail', 'hit_rate_gate': 'gate_hit_rate_fail', 'edge_gate': 'gate_edge_fail', 'tp_gate': 'gate_tp_fail', 'tp_source_gate': 'gate_tp_source_fail'}",True,True,"['tp_source_gate', 'direction_gate']",win,2.0,0.27100271002710025,1.0
GSS-MLB-20260503-SAFE-POOL,2026-05-03,2026-05-03T11:00:00Z,092612a571aeb504211ec7f4950924e3,New York Yankees,Baltimore Orioles,2026-05-03T17:36:00Z,safe_haven,safe_haven,-300,hardrockbet,ryan mcmahon,Ryan McMahon,total_bases,batter_total_bases,False,False,1.5,UNDER,hardrockbet,-300,0.3347498470544815,1.286683937707919,0.18256780070627954,0.8174321992937205,0.75,0.06743219929372046,6.7432,-6.1284,68.8716,devig,same_book,20.0,30.0,20.0,1.1697126706435625,True,batter_total_bases,10,1,10,230,betmgm,-300,hardrockbet,0.311284046692607,0.688715953307393,True,[],"{'cv_gate': 'gate_cv_fail', 'hit_rate_gate': 'gate_hit_rate_fail', 'tp_gate': 'gate_tp_fail'}",True,False,[],loss,4.0,-1.0,1.0
GSS-MLB-20260503-SAFE-POOL,2026-05-03,2026-05-03T11:00:00Z,092612a571aeb504211ec7f4950924e3,New York Yankees,Baltimore Orioles,2026-05-03T17:36:00Z,safe_haven,safe_haven,-439,draftkings,tyler oneill,Tyler O'Neill,batter_strikeouts,batter_strikeouts,False,False,0.5,OVER,draftkings,-439,0.6653810739517212,1.0593499054713802,0.5620290593065653,0.5620290593065653,0.8144712430426716,-0.2524421837361063,-25.2442,-25.2442,56.2029,one_sided,one_sided,60.0,40.0,45.0,1.5133570078162575,True,batter_strikeouts,1,0,1,-439,draftkings,,,,,True,[],"{'hit_rate_gate': 'gate_hit_rate_fail', 'edge_gate': 'gate_edge_fail', 'tp_gate': 'gate_tp_fail', 'tp_source_gate': 'gate_tp_source_fail'}",True,True,['tp_source_gate'],win,1.0,0.22779043280182232,1.0
GSS-MLB-20260503-SAFE-POOL,2026-05-03,2026-05-03T11:00:00Z,1c691cd82a568ab8542e6672e53d0125,Washington Nationals,Milwaukee Brewers,2026-05-03T17:36:00Z,safe_haven,safe_haven,-1000,fanatics,chad patrick,Chad Patrick,pitcher_strikeouts,pitcher_strikeouts,False,False,1.5,OVER,fanatics,-1000,2.4216058254241943,1.5951314818673865,0.7182874809143905,0.7182874809143905,0.9090909090909091,-0.19080342817651852,-19.0803,-19.0804,71.8287,one_sided,one_sided,80.0,90.0,90.0,0.5500453385749609,True,pitcher_strikeouts,3,0,3,-1000,fanatics,,,,,True,[],"{'cv_gate': 'gate_cv_fail', 'edge_gate': 'gate_edge_fail', 'tp_source_gate': 'gate_tp_source_fail'}",True,True,['tp_source_gate'],ungraded,,0.0,0.0
GSS-MLB-20260503-SAFE-POOL,2026-05-03,2026-05-03T11:00:00Z,1c691cd82a568ab8542e6672e53d0125,Washington Nationals,Milwaukee Brewers,2026-05-03T17:36:00Z,safe_haven,safe_haven,-320,fanatics,chad patrick,Chad Patrick,pitcher_strikeouts,pitcher_strikeouts,False,False,2.5,OVER,fanatics,-320,2.3980205059051514,1.5951314818673865,0.47451229880264434,0.47451229880264434,0.7619047619047619,-0.2873924631021175,-28.7392,-28.7393,47.4512,one_sided,one_sided,40.0,50.0,50.0,0.5500453385749609,True,pitcher_strikeouts,10,0,10,-320,fanatics,,,,,True,[],"{'direction_gate': 'gate_direction_fail', 'cv_gate': 'gate_cv_fail', 'hit_rate_gate': 'gate_hit_rate_fail', 'edge_gate': 'gate_edge_fail', 'tp_gate': 'gate_tp_fail', 'tp_source_gate': 'gate_tp_source_fail'}",True,True,"['tp_source_gate', 'direction_gate']",ungraded,,0.0,0.0
GSS-MLB-20260503-SAFE-POOL,2026-05-03,2026-05-03T11:00:00Z,1c691cd82a568ab8542e6672e53d0125,Washington Nationals,Milwaukee Brewers,2026-05-03T17:36:00Z,safe_haven,safe_haven,-411,draftkings,garrett mitchell,Garrett Mitchell,batter_strikeouts,batter_strikeouts,False,False,0.5,OVER,draftkings,-411,1.05290687084198,0.9486832980505138,0.7199910821058964,0.7199910821058964,0.8043052837573386,-0.08431420165144221,-8.4314,-8.4314,71.9991,one_sided,one_sided,80.0,80.0,85.0,0.7297563831157798,True,batter_strikeouts,1,0,1,-411,draftkings,,,,,True,[],"{'edge_gate': 'gate_edge_fail', 'tp_gate': 'gate_tp_fail', 'tp_source_gate': 'gate_tp_source_fail'}",True,True,['tp_source_gate'],win,1.0,0.24330900243309003,1.0
GSS-MLB-20260503-SAFE-POOL,2026-05-03,2026-05-03T11:00:00Z,1c691cd82a568ab8542e6672e53d0125,Washington Nationals,Milwaukee Brewers,2026-05-03T17:36:00Z,safe_haven,safe_haven,-300,hardrockbet,jacob young,Jacob Young,total_bases,batter_total_bases,False,False,1.5,UNDER,hardrockbet,-300,0.8501068407297134,0.737864787372622,0.1892196963035303,0.8107803036964697,0.75,0.060780303696469695,6.078,-5.0752,69.9248,devig,same_book,0.0,20.0,35.0,0.8198497637473576,True,batter_total_bases,10,1,10,250,hardrockbet_oh,-300,hardrockbet,0.3007518796992481,0.6992481203007519,True,[],"{'cv_gate': 'gate_cv_fail', 'hit_rate_gate': 'gate_hit_rate_fail', 'tp_gate': 'gate_tp_fail'}",True,False,[],win,0.0,0.3333333333333333,1.0
GSS-MLB-20260503-SAFE-POOL,2026-05-03,2026-05-03T11:00:00Z,1c691cd82a568ab8542e6672e53d0125,Washington Nationals,Milwaukee Brewers,2026-05-03T17:36:00Z,safe_haven,safe_haven,-549,draftkings,james wood,James Wood,batter_strikeouts,batter_strikeouts,False,False,0.5,OVER,draftkings,-549,0.9432916641235352,0.48304589153964794,0.8206122697928138,0.8206122697928138,0.8459167950693375,-0.025304525276523715,-2.5305,-2.5305,82.0612,one_sided,one_sided,100.0,100.0,95.0,0.28414464208214585,True,batter_strikeouts,1,0,1,-549,draftkings,,,,,True,[],"{'edge_gate': 'gate_edge_fail', 'tp_source_gate': 'gate_tp_source_fail'}",True,True,['tp_source_gate'],win,1.0,0.18214936247723132,1.0
GSS-MLB-20260503-SAFE-POOL,2026-05-03,2026-05-03T11:00:00Z,1c691cd82a568ab8542e6672e53d0125,Washington Nationals,Milwaukee Brewers,2026-05-03T17:36:00Z,safe_haven,safe_haven,-300,hardrockbet,jorbit vivas,Jorbit Vivas,total_bases,batter_total_bases,False,False,1.5,UNDER,hardrockbet,-300,0.6430140405893325,0.6992058987801011,0.11016406267631251,0.8898359373236875,0.75,0.1398359373236875,13.9836,-5.0752,69.9248,devig,same_book,0.0,10.0,15.0,1.165343164633502,True,batter_total_bases,10,1,10,240,espnbet,-300,hardrockbet,0.3007518796992481,0.6992481203007519,True,[],"{'cv_gate': 'gate_cv_fail', 'hit_rate_gate': 'gate_hit_rate_fail', 'tp_gate': 'gate_tp_fail'}",True,False,[],win,0.0,0.3333333333333333,1.0
GSS-MLB-20260503-SAFE-POOL,2026-05-03,2026-05-03T11:00:00Z,1c691cd82a568ab8542e6672e53d0125,Washington Nationals,Milwaukee Brewers,2026-05-03T17:36:00Z,safe_haven,safe_haven,-325,hardrockbet,nasim nunez,Nasim Nunez,total_bases,batter_total_bases,False,False,1.5,UNDER,hardrockbet,-325,0.6312124979496002,0.6324555320336759,0.08477150969149827,0.9152284903085017,0.7647058823529411,0.1505226079555606,15.0523,-4.8512,71.6194,devig,same_book,0.0,10.0,10.0,0.7905694150420948,True,batter_total_bases,9,1,9,275,betmgm,-325,hardrockbet,0.2838063439065109,0.7161936560934892,True,[],"{'cv_gate': 'gate_cv_fail', 'hit_rate_gate': 'gate_hit_rate_fail', 'tp_gate': 'gate_tp_fail'}",True,False,[],loss,2.0,-1.0,1.0
GSS-MLB-20260503-SAFE-POOL,2026-05-03,2026-05-03T11:00:00Z,1c691cd82a568ab8542e6672e53d0125,Washington Nationals,Milwaukee Brewers,2026-05-03T17:36:00Z,safe_haven,safe_haven,-455,betonlineag,zack littell,Zack Littell,earned_runs,pitcher_earned_runs,False,False,1.5,OVER,betonlineag,-455,2.0442380905151367,2.38671920665766,0.5901876467590338,0.5901876467590338,0.8198198198198198,-0.22963217306078598,-22.9632,-22.9632,59.0188,one_sided,one_sided,80.0,75.0,75.0,0.6584052983883201,True,pitcher_earned_runs,1,0,1,-455,betonlineag,,,,,True,[],"{'cv_gate': 'gate_cv_fail', 'edge_gate': 'gate_edge_fail', 'tp_source_gate': 'gate_tp_source_fail'}",True,True,['tp_source_gate'],loss,1.0,-1.0,1.0
GSS-MLB-20260503-SAFE-POOL,2026-05-03,2026-05-03T11:00:00Z,1c691cd82a568ab8542e6672e53d0125,Washington Nationals,Milwaukee Brewers,2026-05-03T17:36:00Z,safe_haven,safe_haven,-700,fanatics,zack littell,Zack Littell,pitcher_strikeouts,pitcher_strikeouts,False,False,1.5,OVER,fanatics,-700,2.381753921508789,1.7677669529663689,0.691038215234997,0.691038215234997,0.875,-0.18396178476500302,-18.3962,-18.3962,69.1038,one_sided,one_sided,60.0,62.5,62.5,0.6734350297014738,True,pitcher_strikeouts,5,0,5,-700,fanatics,,,,,True,[],"{'cv_gate': 'gate_cv_fail', 'hit_rate_gate': 'gate_hit_rate_fail', 'edge_gate': 'gate_edge_fail', 'tp_source_gate': 'gate_tp_source_fail'}",True,True,['tp_source_gate'],loss,1.0,-1.0,1.0
GSS-MLB-20260503-SAFE-POOL,2026-05-03,2026-05-03T11:00:00Z,257b715ef1fa8b967fb27a46de2d3021,Los Angeles Angels,New York Mets,2026-05-03T20:08:00Z,safe_haven,safe_haven,-325,hardrockbet,adam frazier,Adam Frazier,total_bases,batter_total_bases,False,False,1.5,UNDER,hardrockbet,-325,0.9144628691673279,1.3374935098492586,0.3307703858405282,0.6692296141594718,0.7647058823529411,-0.09547626819346933,-9.5476,-5.4808,70.9898,devig,same_book,40.0,20.0,25.0,1.9107050140703696,True,batter_total_bases,7,1,7,227,draftkings,-325,hardrockbet,0.29010238907849834,0.7098976109215017,True,[],"{'cv_gate': 'gate_cv_fail', 'hit_rate_gate': 'gate_hit_rate_fail', 'edge_gate': 'gate_edge_fail', 'tp_gate': 'gate_tp_fail'}",True,False,[],ungraded,,0.0,0.0
GSS-MLB-20260503-SAFE-POOL,2026-05-03,2026-05-03T11:00:00Z,257b715ef1fa8b967fb27a46de2d3021,Los Angeles Angels,New York Mets,2026-05-03T20:08:00Z,safe_haven,safe_haven,-350,fanduel,bo bichette,Bo Bichette,hits,batter_hits,False,False,0.5,OVER,fanduel,-350,1.054672966003418,0.8755950357709131,0.7367902625928697,0.7367902625928697,0.7777777777777778,-0.04098751518490806,-4.0988,-4.0988,73.679,one_sided,one_sided,60.0,80.0,75.0,0.7959954870644664,True,batter_hits,10,0,10,-350,fanduel,,,,,True,[],"{'hit_rate_gate': 'gate_hit_rate_fail', 'edge_gate': 'gate_edge_fail', 'tp_gate': 'gate_tp_fail', 'tp_source_gate': 'gate_tp_source_fail'}",True,True,['tp_source_gate'],win,1.0,0.2857142857142857,1.0
GSS-MLB-20260503-SAFE-POOL,2026-05-03,2026-05-03T11:00:00Z,257b715ef1fa8b967fb27a46de2d3021,Los Angeles Angels,New York Mets,2026-05-03T20:08:00Z,safe_haven,safe_haven,-345,betonlineag,bo bichette,Bo Bichette,total_bases,batter_total_bases,False,False,0.5,OVER,betonlineag,-345,1.1317983341217042,1.4298407059684812,0.6707069985352688,0.6707069985352688,0.7752808988764045,-0.10457390034113567,-10.4574,-10.4574,67.0707,one_sided,one_sided,60.0,80.0,75.0,0.8936504412303006,True,batter_total_bases,6,0,6,-345,betonlineag,,,,,True,[],"{'hit_rate_gate': 'gate_hit_rate_fail', 'edge_gate': 'gate_edge_fail', 'tp_source_gate': 'gate_tp_source_fail'}",True,True,['tp_source_gate'],win,1.0,0.2898550724637681,1.0
GSS-MLB-20260503-SAFE-POOL,2026-05-03,2026-05-03T11:00:00Z,257b715ef1fa8b967fb27a46de2d3021,Los Angeles Angels,New York Mets,2026-05-03T20:08:00Z,safe_haven,safe_haven,-3000,fanatics,clay holmes,Clay Holmes,pitcher_strikeouts,pitcher_strikeouts,False,False,1.5,OVER,fanatics,-3000,3.5153520011901858,1.2018504251546631,0.9532164604108296,0.9532164604108296,0.967741935483871,-0.01452547507304136,-1.4525,-1.4526,95.3216,one_sided,one_sided,100.0,100.0,100.0,0.2846487849050518,True,pitcher_strikeouts,3,0,3,-3000,fanatics,,,,,True,[],"{'edge_gate': 'gate_edge_fail', 'tp_source_gate': 'gate_tp_source_fail'}",True,True,['tp_source_gate'],win,6.0,0.03333333333333333,1.0
GSS-MLB-20260503-SAFE-POOL,2026-05-03,2026-05-03T11:00:00Z,257b715ef1fa8b967fb27a46de2d3021,Los Angeles Angels,New York Mets,2026-05-03T20:08:00Z,safe_haven,safe_haven,-900,fanatics,clay holmes,Clay Holmes,pitcher_strikeouts,pitcher_strikeouts,False,False,2.5,OVER,fanatics,-900,3.5538983488082887,1.2018504251546631,0.8097285526328875,0.8097285526328875,0.9,-0.09027144736711257,-9.0271,-9.0271,80.9729,one_sided,one_sided,100.0,100.0,100.0,0.2846487849050518,True,pitcher_strikeouts,7,0,7,-900,fanatics,,,,,True,[],"{'edge_gate': 'gate_edge_fail', 'tp_source_gate': 'gate_tp_source_fail'}",True,True,['tp_source_gate'],win,6.0,0.1111111111111111,1.0
GSS-MLB-20260503-SAFE-POOL,2026-05-03,2026-05-03T11:00:00Z,257b715ef1fa8b967fb27a46de2d3021,Los Angeles Angels,New York Mets,2026-05-03T20:08:00Z,safe_haven,safe_haven,-336,draftkings,clay holmes,Clay Holmes,pitcher_strikeouts,pitcher_strikeouts,False,False,3.5,OVER,draftkings,-336,3.8396123743057253,1.2018504251546631,0.6112485141251167,0.6112485141251167,0.7706422018348624,-0.1593936877097457,-15.9394,-15.9393,61.1249,one_sided,one_sided,60.0,66.66666666666667,66.66666666666667,0.2846487849050518,True,pitcher_strikeouts,11,0,11,-336,draftkings,,,,,True,[],"{'hit_rate_gate': 'gate_hit_rate_fail', 'edge_gate': 'gate_edge_fail', 'tp_source_gate': 'gate_tp_source_fail'}",True,True,['tp_source_gate'],win,6.0,0.2976190476190476,1.0
GSS-MLB-20260503-SAFE-POOL,2026-05-03,2026-05-03T11:00:00Z,257b715ef1fa8b967fb27a46de2d3021,Los Angeles Angels,New York Mets,2026-05-03T20:08:00Z,safe_haven,safe_haven,-950,fanatics,jack kochanowicz,Jack Kochanowicz,pitcher_strikeouts,pitcher_strikeouts,False,False,1.5,OVER,fanatics,-950,3.382847809791565,2.0976176963403033,0.8153039067579366,0.8153039067579366,0.9047619047619048,-0.08945799800396814,-8.9458,-8.9458,81.5304,one_sided,one_sided,80.0,90.0,81.81818181818181,0.5520046569316588,True,pitcher_strikeouts,4,0,4,-950,fanatics,,,,,True,[],"{'cv_gate': 'gate_cv_fail', 'edge_gate': 'gate_edge_fail', 'tp_source_gate': 'gate_tp_source_fail'}",True,True,['tp_source_gate'],win,6.0,0.10526315789473684,1.0
GSS-MLB-20260503-SAFE-POOL,2026-05-03,2026-05-03T11:00:00Z,257b715ef1fa8b967fb27a46de2d3021,Los Angeles Angels,New York Mets,2026-05-03T20:08:00Z,safe_haven,safe_haven,-363,draftkings,jorge soler,Jorge Soler,batter_strikeouts,batter_strikeouts,False,False,0.5,OVER,draftkings,-363,1.5619597434997559,0.8755950357709132,0.887405168789596,0.887405168789596,0.7840172786177105,0.10338789017188543,10.3388,10.3388,88.7405,one_sided,one_sided,40.0,60.0,70.0,0.9728833730787924,True,batter_strikeouts,1,0,1,-363,draftkings,,,,,True,[],"{'hit_rate_gate': 'gate_hit_rate_fail', 'tp_source_gate': 'gate_tp_source_fail'}",True,True,['tp_source_gate'],win,1.0,0.27548209366391185,1.0
GSS-MLB-20260503-SAFE-POOL,2026-05-03,2026-05-03T11:00:00Z,257b715ef1fa8b967fb27a46de2d3021,Los Angeles Angels,New York Mets,2026-05-03T20:08:00Z,safe_haven,safe_haven,-344,draftkings,mike trout,Mike Trout,batter_strikeouts,batter_strikeouts,False,False,0.5,OVER,draftkings,-344,1.2282319068908691,1.2649110640673518,0.7175970535819073,0.7175970535819073,0.7747747747747747,-0.05717772119286746,-5.7178,-5.7178,71.7597,one_sided,one_sided,60.0,70.0,50.0,0.9035079029052513,True,batter_strikeouts,1,0,1,-344,draftkings,,,,,True,[],"{'hit_rate_gate': 'gate_hit_rate_fail', 'edge_gate': 'gate_edge_fail', 'tp_gate': 'gate_tp_fail', 'tp_source_gate': 'gate_tp_source_fail'}",True,True,['tp_source_gate'],win,2.0,0.29069767441860467,1.0
GSS-MLB-20260503-SAFE-POOL,2026-05-03,2026-05-03T11:00:00Z,257b715ef1fa8b967fb27a46de2d3021,Los Angeles Angels,New York Mets,2026-05-03T20:08:00Z,safe_haven,safe_haven,-435,draftkings,zach neto,Zach Neto,batter_strikeouts,batter_strikeouts,False,False,0.5,OVER,draftkings,-435,1.939743161201477,0.9944289260117533,0.9261647642076266,0.9261647642076266,0.8130841121495327,0.11308065205809392,11.3081,11.3081,92.6165,one_sided,one_sided,100.0,100.0,90.0,0.5233836452693439,True,batter_strikeouts,1,0,1,-435,draftkings,,,,,True,[],{},True,False,[],win,3.0,0.22988505747126436,1.0
GSS-MLB-20260503-SAFE-POOL,2026-05-03,2026-05-03T11:00:00Z,341da475ed0042be75b5bc44221f8161,Minnesota Twins,Toronto Blue Jays,2026-05-03T16:46:00Z,safe_haven,safe_haven,-450,espnbet,andres gimenez,Andres Gimenez,hits,batter_hits,False,False,1.5,UNDER,espnbet,-450,0.43567895889282227,1.0327955589886446,0.1513819481883869,0.8486180518116131,0.8181818181818182,0.030436233629794862,3.0436,-3.9681,77.8501,devig,same_book,0.0,20.0,25.0,1.2909944487358056,True,batter_hits,13,2,13,350,betparx,-450,espnbet,0.22149888853604316,0.7785011114639568,True,[],"{'cv_gate': 'gate_cv_fail', 'hit_rate_gate': 'gate_hit_rate_fail', 'edge_gate': 'gate_edge_fail', 'tp_gate': 'gate_tp_fail'}",True,False,[],win,1.0,0.2222222222222222,1.0
GSS-MLB-20260503-SAFE-POOL,2026-05-03,2026-05-03T11:00:00Z,341da475ed0042be75b5bc44221f8161,Minnesota Twins,Toronto Blue Jays,2026-05-03T16:46:00Z,safe_haven,safe_haven,-3000,espnbet,andres gimenez,Andres Gimenez,runs,batter_runs_scored,False,False,1.5,UNDER,espnbet,-3000,0.3126233220100403,0.48304589153964794,0.006983650487265014,0.993016349512735,0.967741935483871,0.02527441402886399,2.5274,-5.3615,91.4127,devig,same_book,0.0,0.0,0.0,1.6101529717988265,True,batter_runs_scored,6,1,6,1500,fanduel,-3000,espnbet,0.08587257617728533,0.9141274238227147,True,[],"{'cv_gate': 'gate_cv_fail', 'hit_rate_gate': 'gate_hit_rate_fail', 'tp_gate': 'gate_tp_fail'}",True,False,[],win,0.0,0.03333333333333333,1.0
GSS-MLB-20260503-SAFE-POOL,2026-05-03,2026-05-03T11:00:00Z,341da475ed0042be75b5bc44221f8161,Minnesota Twins,Toronto Blue Jays,2026-05-03T16:46:00Z,safe_haven,safe_haven,-700,espnbet,brooks lee,Brooks Lee,hits,batter_hits,False,False,1.5,UNDER,espnbet,-700,0.6681050658226013,1.1595018087284057,0.2365454826828879,0.7634545173171121,0.875,-0.11154548268288789,-11.1545,-6.1047,81.3953,devig,same_book,40.0,40.0,25.0,0.8919244682526197,True,batter_hits,10,1,10,430,fanduel,-700,espnbet,0.186046511627907,0.813953488372093,True,[],"{'hit_rate_gate': 'gate_hit_rate_fail', 'edge_gate': 'gate_edge_fail', 'tp_gate': 'gate_tp_fail'}",True,False,[],win,1.0,0.14285714285714285,1.0
