combo_label,n_total,n_graded,n_ungraded,wins,losses,pushes,hit_rate_pct,hit_rate_ci95_low,hit_rate_ci95_high,roi_pct,roi_ci95_low,roi_ci95_high,profit_units,stake_units,balanced_score,devig_grd,devig_roi,onesided_std_grd,onesided_std_roi,onesided_alt_grd,onesided_alt_roi
HR20=90 CV<==0.4,11,8,3,6,2,0,75.0,40.93,92.85,-10.17,-53.94,20.8,-0.8133,8.0,,0,,8,-10.17,0,
HR20=90 CV<==0.5,15,11,4,8,3,0,72.73,43.43,90.25,-11.84,-45.73,19.42,-1.3021,11.0,,0,,11,-11.84,0,
HR20=90 CV<==0.6,25,17,8,14,3,0,82.35,58.97,93.81,0.27,-21.83,21.56,0.046,17.0,,0,,17,0.27,0,
HR20=90 CV<==0.7,39,24,15,21,3,0,87.5,69.0,95.66,7.51,-9.12,22.75,1.8031,24.0,0.7844,0,,24,7.51,0,
HR20=90 CV<==0.8,47,28,19,24,4,0,85.71,68.51,94.3,5.76,-11.64,19.69,1.6138,28.0,0.7596,0,,28,5.76,0,
HR20=90 CV<==0.9,47,28,19,24,4,0,85.71,68.51,94.3,5.76,-11.64,19.69,1.6138,28.0,0.7596,0,,28,5.76,0,
HR20=90 CV<==1.0,47,28,19,24,4,0,85.71,68.51,94.3,5.76,-11.64,19.69,1.6138,28.0,0.7596,0,,28,5.76,0,
HR20=90 CV<==1.1,47,28,19,24,4,0,85.71,68.51,94.3,5.76,-11.64,19.69,1.6138,28.0,0.7596,0,,28,5.76,0,
HR20=85 CV<==0.4,15,11,4,8,3,0,72.73,43.43,90.25,-12.23,-45.72,18.46,-1.3453,11.0,,0,,11,-12.23,0,
HR20=85 CV<==0.5,22,17,5,13,4,0,76.47,52.74,90.45,-5.92,-33.63,16.25,-1.0056,17.0,,0,,17,-5.92,0,
HR20=85 CV<==0.6,34,25,9,21,4,0,84.0,65.35,93.6,3.69,-15.66,19.47,0.9217,25.0,0.7062,0,,25,3.69,0,
HR20=85 CV<==0.7,55,38,17,32,6,0,84.21,69.58,92.56,4.44,-10.67,17.32,1.6856,38.0,0.7654,0,,38,4.44,0,
HR20=85 CV<==0.8,82,55,27,45,10,0,81.82,69.67,89.81,1.77,-11.72,14.0,0.9739,55.0,0.7654,0,,55,1.77,0,
HR20=85 CV<==0.9,83,55,28,45,10,0,81.82,69.67,89.81,1.77,-11.72,14.0,0.9739,55.0,0.7654,0,,55,1.77,0,
HR20=85 CV<==1.0,85,56,29,46,10,0,82.14,70.16,90.0,2.21,-10.51,13.78,1.2364,56.0,0.7738,0,,56,2.21,0,
