combo_label,n_total,n_graded,n_ungraded,wins,losses,pushes,hit_rate_pct,hit_rate_ci95_low,hit_rate_ci95_high,roi_pct,roi_ci95_low,roi_ci95_high,profit_units,stake_units,balanced_score,devig_grd,devig_roi,onesided_std_grd,onesided_std_roi,onesided_alt_grd,onesided_alt_roi
HR20=90 CV<==0.4,102,91,11,83,8,0,91.21,83.6,95.48,-1.42,-7.86,4.54,-1.2912,91.0,0.7758,0,,91,-1.42,0,
HR20=90 CV<==0.5,150,135,15,126,9,0,93.33,87.82,96.45,-0.33,-5.69,4.02,-0.4437,135.0,0.8467,0,,135,-0.33,0,
HR20=90 CV<==0.6,176,159,17,150,9,0,94.34,89.59,96.99,0.87,-3.3,4.39,1.3777,159.0,0.8587,0,,159,0.87,0,
HR20=90 CV<==0.7,180,163,17,154,9,0,94.48,89.84,97.07,0.92,-3.32,4.41,1.4982,163.0,0.8592,0,,163,0.92,0,
HR20=90 CV<==0.8,180,163,17,154,9,0,94.48,89.84,97.07,0.92,-3.32,4.41,1.4982,163.0,0.8592,0,,163,0.92,0,
HR20=90 CV<==0.9,180,163,17,154,9,0,94.48,89.84,97.07,0.92,-3.32,4.41,1.4982,163.0,0.8592,0,,163,0.92,0,
HR20=90 CV<==1.0,180,163,17,154,9,0,94.48,89.84,97.07,0.92,-3.32,4.41,1.4982,163.0,0.8592,0,,163,0.92,0,
HR20=90 CV<==1.1,180,163,17,154,9,0,94.48,89.84,97.07,0.92,-3.32,4.41,1.4982,163.0,0.8592,0,,163,0.92,0,
HR20=85 CV<==0.4,113,102,11,92,10,0,90.2,82.89,94.59,-2.0,-8.64,4.26,-2.0362,102.0,0.7869,1,21.05,101,-2.22,0,
HR20=85 CV<==0.5,170,155,15,143,12,0,92.26,86.96,95.52,-1.04,-5.8,3.23,-1.6167,155.0,0.8396,1,21.05,154,-1.19,0,
HR20=85 CV<==0.6,201,184,17,171,13,0,92.93,88.29,95.82,-0.16,-4.01,3.6,-0.2937,184.0,0.8484,1,21.05,183,-0.28,0,
HR20=85 CV<==0.7,209,192,17,179,13,0,93.23,88.76,96.0,0.11,-4.18,3.88,0.2028,192.0,0.8511,1,21.05,191,-0.0,0,
HR20=85 CV<==0.8,209,192,17,179,13,0,93.23,88.76,96.0,0.11,-4.18,3.88,0.2028,192.0,0.8511,1,21.05,191,-0.0,0,
HR20=85 CV<==0.9,209,192,17,179,13,0,93.23,88.76,96.0,0.11,-4.18,3.88,0.2028,192.0,0.8511,1,21.05,191,-0.0,0,
HR20=85 CV<==1.0,209,192,17,179,13,0,93.23,88.76,96.0,0.11,-4.18,3.88,0.2028,192.0,0.8511,1,21.05,191,-0.0,0,
HR20=85 CV<==1.1,209,192,17,179,13,0,93.23,88.76,96.0,0.11,-4.18,3.88,0.2028,192.0,0.8511,1,21.05,191,-0.0,0,
HR20=80 CV<==0.4,145,134,11,121,13,0,90.3,84.11,94.24,-1.09,-7.25,4.72,-1.4564,134.0,0.8391,4,-37.83,130,0.04,0,
HR20=80 CV<==0.5,235,219,16,197,22,0,89.95,85.26,93.27,-2.4,-6.61,1.77,-5.2609,219.0,0.8254,4,-37.83,215,-1.74,0,
HR20=80 CV<==0.6,275,256,19,233,23,0,91.02,86.88,93.94,-1.2,-5.18,2.51,-3.082,256.0,0.838,4,-37.83,252,-0.62,0,
HR20=80 CV<==0.7,293,274,19,249,25,0,90.88,86.88,93.74,-1.48,-5.39,2.14,-4.0665,274.0,0.8352,4,-37.83,270,-0.95,0,
HR20=80 CV<==0.8,295,276,19,251,25,0,90.94,86.97,93.79,-1.44,-5.17,2.38,-3.961,276.0,0.8356,4,-37.83,272,-0.9,0,
HR20=80 CV<==0.9,295,276,19,251,25,0,90.94,86.97,93.79,-1.44,-5.17,2.38,-3.961,276.0,0.8356,4,-37.83,272,-0.9,0,
