combo_label,n_total,n_graded,n_ungraded,wins,losses,pushes,hit_rate_pct,hit_rate_ci95_low,hit_rate_ci95_high,roi_pct,roi_ci95_low,roi_ci95_high,profit_units,stake_units,balanced_score,devig_grd,devig_roi,onesided_std_grd,onesided_std_roi,onesided_alt_grd,onesided_alt_roi
HR20=90 CV<==0.4,3,3,0,2,1,0,66.67,20.77,93.85,-4.49,-100.0,48.78,-0.1348,3.0,,0,,3,-4.49,0,
HR20=90 CV<==0.5,4,4,0,2,2,0,50.0,15.0,85.0,-28.37,-100.0,43.26,-1.1348,4.0,,0,,4,-28.37,0,
HR20=90 CV<==0.6,7,7,0,5,2,0,71.43,35.89,91.78,5.54,-40.97,50.12,0.3877,7.0,,0,,7,5.54,0,
HR20=90 CV<==0.7,7,7,0,5,2,0,71.43,35.89,91.78,5.54,-40.97,50.12,0.3877,7.0,,0,,7,5.54,0,
HR20=90 CV<==0.8,7,7,0,5,2,0,71.43,35.89,91.78,5.54,-40.97,50.12,0.3877,7.0,,0,,7,5.54,0,
HR20=90 CV<==0.9,7,7,0,5,2,0,71.43,35.89,91.78,5.54,-40.97,50.12,0.3877,7.0,,0,,7,5.54,0,
HR20=90 CV<==1.0,7,7,0,5,2,0,71.43,35.89,91.78,5.54,-40.97,50.12,0.3877,7.0,,0,,7,5.54,0,
HR20=90 CV<==1.1,7,7,0,5,2,0,71.43,35.89,91.78,5.54,-40.97,50.12,0.3877,7.0,,0,,7,5.54,0,
HR20=85 CV<==0.4,3,3,0,2,1,0,66.67,20.77,93.85,-4.49,-100.0,48.78,-0.1348,3.0,,0,,3,-4.49,0,
HR20=85 CV<==0.5,4,4,0,2,2,0,50.0,15.0,85.0,-28.37,-100.0,43.26,-1.1348,4.0,,0,,4,-28.37,0,
HR20=85 CV<==0.6,8,8,0,6,2,0,75.0,40.93,92.85,9.95,-42.24,48.11,0.7958,8.0,,0,,8,9.95,0,
HR20=85 CV<==0.7,8,8,0,6,2,0,75.0,40.93,92.85,9.95,-42.24,48.11,0.7958,8.0,,0,,8,9.95,0,
HR20=85 CV<==0.8,9,9,0,6,3,0,66.67,35.42,87.94,-2.27,-50.77,44.46,-0.2042,9.0,,0,,9,-2.27,0,
HR20=85 CV<==0.9,9,9,0,6,3,0,66.67,35.42,87.94,-2.27,-50.77,44.46,-0.2042,9.0,,0,,9,-2.27,0,
HR20=85 CV<==1.0,9,9,0,6,3,0,66.67,35.42,87.94,-2.27,-50.77,44.46,-0.2042,9.0,,0,,9,-2.27,0,
HR20=85 CV<==1.1,9,9,0,6,3,0,66.67,35.42,87.94,-2.27,-50.77,44.46,-0.2042,9.0,,0,,9,-2.27,0,
HR20=80 CV<==0.4,3,3,0,2,1,0,66.67,20.77,93.85,-4.49,-100.0,48.78,-0.1348,3.0,,0,,3,-4.49,0,
HR20=80 CV<==0.5,4,4,0,2,2,0,50.0,15.0,85.0,-28.37,-100.0,43.26,-1.1348,4.0,,0,,4,-28.37,0,
HR20=80 CV<==0.6,9,9,0,7,2,0,77.78,45.26,93.68,14.26,-31.61,48.6,1.2837,9.0,,0,,9,14.26,0,
HR20=80 CV<==0.7,17,16,1,12,4,0,75.0,50.5,89.82,11.92,-24.18,41.87,1.9073,16.0,,0,,16,11.92,0,
HR20=80 CV<==0.8,23,21,2,14,7,0,66.67,45.37,82.81,-0.69,-29.43,27.21,-0.144,21.0,,0,,21,-0.69,0,
HR20=80 CV<==0.9,26,24,2,17,7,0,70.83,50.83,85.09,4.73,-23.59,29.9,1.1361,24.0,,0,,24,4.73,0,
HR20=80 CV<==1.0,26,24,2,17,7,0,70.83,50.83,85.09,4.73,-23.59,29.9,1.1361,24.0,,0,,24,4.73,0,
