combo_label,n_total,n_graded,n_ungraded,wins,losses,pushes,hit_rate_pct,hit_rate_ci95_low,hit_rate_ci95_high,roi_pct,roi_ci95_low,roi_ci95_high,profit_units,stake_units,balanced_score,devig_grd,devig_roi,onesided_std_grd,onesided_std_roi,onesided_alt_grd,onesided_alt_roi
HR20=90 CV<==0.4,102,90,12,83,7,0,92.22,84.81,96.18,-0.32,-6.79,5.09,-0.2912,90.0,0.7931,0,,90,-0.32,0,
HR20=90 CV<==0.5,150,134,16,126,8,0,94.03,88.66,96.94,0.42,-4.22,4.34,0.5563,134.0,0.8542,0,,134,0.42,0,
HR20=90 CV<==0.6,176,158,18,150,8,0,94.94,90.33,97.41,1.5,-2.66,4.94,2.3777,158.0,0.865,0,,158,1.5,0,
HR20=90 CV<==0.7,180,162,18,154,8,0,95.06,90.56,97.48,1.54,-2.41,4.99,2.4982,162.0,0.8654,0,,162,1.54,0,
HR20=90 CV<==0.8,180,162,18,154,8,0,95.06,90.56,97.48,1.54,-2.41,4.99,2.4982,162.0,0.8654,0,,162,1.54,0,
HR20=90 CV<==0.9,180,162,18,154,8,0,95.06,90.56,97.48,1.54,-2.41,4.99,2.4982,162.0,0.8654,0,,162,1.54,0,
HR20=90 CV<==1.0,180,162,18,154,8,0,95.06,90.56,97.48,1.54,-2.41,4.99,2.4982,162.0,0.8654,0,,162,1.54,0,
HR20=90 CV<==1.1,180,162,18,154,8,0,95.06,90.56,97.48,1.54,-2.41,4.99,2.4982,162.0,0.8654,0,,162,1.54,0,
HR20=85 CV<==0.4,113,101,12,92,9,0,91.09,83.93,95.24,-1.03,-7.4,4.52,-1.0362,101.0,0.8039,1,21.05,100,-1.25,0,
HR20=85 CV<==0.5,170,154,16,143,11,0,92.86,87.66,95.97,-0.4,-5.3,3.88,-0.6167,154.0,0.846,1,21.05,153,-0.54,0,
HR20=85 CV<==0.6,201,183,18,171,12,0,93.44,88.89,96.21,0.39,-3.87,4.28,0.7063,183.0,0.8539,1,21.05,182,0.27,0,
HR20=85 CV<==0.7,209,191,18,179,12,0,93.72,89.34,96.37,0.63,-3.52,4.36,1.2028,191.0,0.8563,1,21.05,190,0.52,0,
HR20=85 CV<==0.8,209,191,18,179,12,0,93.72,89.34,96.37,0.63,-3.52,4.36,1.2028,191.0,0.8563,1,21.05,190,0.52,0,
HR20=85 CV<==0.9,209,191,18,179,12,0,93.72,89.34,96.37,0.63,-3.52,4.36,1.2028,191.0,0.8563,1,21.05,190,0.52,0,
HR20=85 CV<==1.0,209,191,18,179,12,0,93.72,89.34,96.37,0.63,-3.52,4.36,1.2028,191.0,0.8563,1,21.05,190,0.52,0,
HR20=85 CV<==1.1,209,191,18,179,12,0,93.72,89.34,96.37,0.63,-3.52,4.36,1.2028,191.0,0.8563,1,21.05,190,0.52,0,
HR20=80 CV<==0.4,145,130,15,119,11,0,91.54,85.48,95.21,0.09,-5.75,5.17,0.1214,130.0,0.8509,3,-17.11,127,0.5,0,
HR20=80 CV<==0.5,235,215,20,195,20,0,90.7,86.07,93.9,-1.71,-6.24,2.45,-3.6831,215.0,0.8329,3,-17.11,212,-1.5,0,
HR20=80 CV<==0.6,275,252,23,231,21,0,91.67,87.6,94.49,-0.6,-4.17,3.04,-1.5042,252.0,0.844,3,-17.11,249,-0.4,0,
HR20=80 CV<==0.7,293,270,23,247,23,0,91.48,87.54,94.26,-0.92,-4.85,2.38,-2.4887,270.0,0.8408,3,-17.11,267,-0.74,0,
HR20=80 CV<==0.8,295,272,23,249,23,0,91.54,87.63,94.3,-0.88,-4.68,2.55,-2.3832,272.0,0.8412,3,-17.11,269,-0.7,0,
HR20=80 CV<==0.9,295,272,23,249,23,0,91.54,87.63,94.3,-0.88,-4.68,2.55,-2.3832,272.0,0.8412,3,-17.11,269,-0.7,0,
HR20=80 CV<==1.0,295,272,23,249,23,0,91.54,87.63,94.3,-0.88,-4.68,2.55,-2.3832,272.0,0.8412,3,-17.11,269,-0.7,0,
HR20=80 CV<==1.1,295,272,23,249,23,0,91.54,87.63,94.3,-0.88,-4.68,2.55,-2.3832,272.0,0.8412,3,-17.11,269,-0.7,0,
HR20=75 CV<==0.4,155,139,16,128,11,0,92.09,86.38,95.52,1.12,-4.04,5.87,1.5572,139.0,0.8612,3,-17.11,136,1.52,0,
HR20=75 CV<==0.5,263,241,22,220,21,0,91.29,87.05,94.23,-0.39,-4.82,3.32,-0.9438,241.0,0.8461,3,-17.11,238,-0.18,0,
HR20=75 CV<==0.6,310,284,26,261,23,0,91.9,88.14,94.54,0.14,-3.34,3.45,0.4099,284.0,0.8514,3,-17.11,281,0.33,0,
HR20=75 CV<==0.7,334,307,27,282,25,0,91.86,88.26,94.42,0.02,-3.76,3.43,0.0524,307.0,0.8502,3,-17.11,304,0.19,0,
HR20=75 CV<==0.8,339,312,27,287,25,0,91.99,88.44,94.51,0.13,-3.29,3.19,0.3965,312.0,0.8513,3,-17.11,309,0.29,0,
HR20=75 CV<==0.9,340,313,27,288,25,0,92.01,88.48,94.53,0.15,-3.29,3.14,0.4632,313.0,0.8515,3,-17.11,310,0.31,0,
HR20=75 CV<==1.0,340,313,27,288,25,0,92.01,88.48,94.53,0.15,-3.29,3.14,0.4632,313.0,0.8515,3,-17.11,310,0.31,0,
HR20=75 CV<==1.1,340,313,27,288,25,0,92.01,88.48,94.53,0.15,-3.29,3.14,0.4632,313.0,0.8515,3,-17.11,310,0.31,0,
HR20=70 CV<==0.4,165,149,16,136,13,0,91.28,85.65,94.83,0.92,-4.27,5.89,1.3672,149.0,0.8592,3,-17.11,146,1.29,0,
