combo_label,n_total,n_graded,n_ungraded,wins,losses,pushes,hit_rate_pct,hit_rate_ci95_low,hit_rate_ci95_high,roi_pct,roi_ci95_low,roi_ci95_high,profit_units,stake_units,balanced_score,devig_grd,devig_roi,onesided_std_grd,onesided_std_roi,onesided_alt_grd,onesided_alt_roi
HR20=90 CV<==0.4,114,42,72,36,6,0,85.71,72.16,93.28,-7.97,-20.53,2.79,-3.3493,42.0,,0,,42,-7.97,0,
HR20=90 CV<==0.5,174,68,106,62,6,0,91.18,82.06,95.89,-2.86,-10.25,3.71,-1.9471,68.0,0.8214,0,,68,-2.86,0,
HR20=90 CV<==0.6,202,79,123,73,6,0,92.41,84.4,96.47,-1.49,-7.72,4.48,-1.1762,79.0,0.8351,0,,79,-1.49,0,
HR20=90 CV<==0.7,206,81,125,75,6,0,92.59,84.77,96.56,-1.39,-7.41,4.27,-1.1262,81.0,0.8361,0,,81,-1.39,0,
HR20=90 CV<==0.8,206,81,125,75,6,0,92.59,84.77,96.56,-1.39,-7.41,4.27,-1.1262,81.0,0.8361,0,,81,-1.39,0,
HR20=90 CV<==0.9,206,81,125,75,6,0,92.59,84.77,96.56,-1.39,-7.41,4.27,-1.1262,81.0,0.8361,0,,81,-1.39,0,
HR20=90 CV<==1.0,206,81,125,75,6,0,92.59,84.77,96.56,-1.39,-7.41,4.27,-1.1262,81.0,0.8361,0,,81,-1.39,0,
HR20=90 CV<==1.1,206,81,125,75,6,0,92.59,84.77,96.56,-1.39,-7.41,4.27,-1.1262,81.0,0.8361,0,,81,-1.39,0,
HR20=85 CV<==0.4,129,50,79,43,7,0,86.0,73.81,93.05,-6.61,-17.7,3.14,-3.3032,50.0,0.6978,0,,50,-6.61,0,
HR20=85 CV<==0.5,203,82,121,75,7,0,91.46,83.41,95.8,-1.78,-8.92,4.04,-1.4623,82.0,0.8322,0,,82,-1.78,0,
HR20=85 CV<==0.6,236,94,142,86,8,0,91.49,84.1,95.62,-1.8,-8.45,3.71,-1.6915,94.0,0.832,0,,94,-1.8,0,
HR20=85 CV<==0.7,247,100,147,92,8,0,92.0,85.0,95.89,-1.32,-7.42,4.09,-1.3165,100.0,0.8368,0,,100,-1.32,0,
HR20=85 CV<==0.8,247,100,147,92,8,0,92.0,85.0,95.89,-1.32,-7.42,4.09,-1.3165,100.0,0.8368,0,,100,-1.32,0,
HR20=85 CV<==0.9,247,100,147,92,8,0,92.0,85.0,95.89,-1.32,-7.42,4.09,-1.3165,100.0,0.8368,0,,100,-1.32,0,
HR20=85 CV<==1.0,247,100,147,92,8,0,92.0,85.0,95.89,-1.32,-7.42,4.09,-1.3165,100.0,0.8368,0,,100,-1.32,0,
HR20=85 CV<==1.1,247,100,147,92,8,0,92.0,85.0,95.89,-1.32,-7.42,4.09,-1.3165,100.0,0.8368,0,,100,-1.32,0,
HR20=80 CV<==0.4,163,61,102,53,8,0,86.89,76.2,93.2,-4.97,-15.15,3.64,-3.0302,61.0,0.7614,1,27.62,60,-5.51,0,
HR20=80 CV<==0.5,275,109,166,98,11,0,89.91,82.83,94.27,-2.4,-8.93,3.29,-2.6201,109.0,0.8249,1,27.62,108,-2.68,0,
HR20=80 CV<==0.6,319,127,192,115,12,0,90.55,84.21,94.51,-1.79,-7.65,3.68,-2.2679,127.0,0.8321,1,27.62,126,-2.02,0,
HR20=80 CV<==0.7,340,138,202,125,13,0,90.58,84.55,94.41,-1.92,-7.54,3.53,-2.6477,138.0,0.8308,1,27.62,137,-2.13,0,
HR20=80 CV<==0.8,342,138,204,125,13,0,90.58,84.55,94.41,-1.92,-7.54,3.53,-2.6477,138.0,0.8308,1,27.62,137,-2.13,0,
HR20=80 CV<==0.9,342,138,204,125,13,0,90.58,84.55,94.41,-1.92,-7.54,3.53,-2.6477,138.0,0.8308,1,27.62,137,-2.13,0,
HR20=80 CV<==1.0,342,138,204,125,13,0,90.58,84.55,94.41,-1.92,-7.54,3.53,-2.6477,138.0,0.8308,1,27.62,137,-2.13,0,
HR20=80 CV<==1.1,342,138,204,125,13,0,90.58,84.55,94.41,-1.92,-7.54,3.53,-2.6477,138.0,0.8308,1,27.62,137,-2.13,0,
HR20=75 CV<==0.4,175,67,108,59,8,0,88.06,78.17,93.82,-2.91,-11.49,5.1,-1.9505,67.0,0.7967,1,27.62,66,-3.37,0,
HR20=75 CV<==0.5,309,123,186,111,12,0,90.24,83.72,94.33,-0.95,-7.0,4.65,-1.1641,123.0,0.8405,1,27.62,122,-1.18,0,
HR20=75 CV<==0.6,360,142,218,129,13,0,90.85,84.97,94.57,-0.54,-6.05,4.63,-0.7665,142.0,0.8446,1,27.62,141,-0.74,0,
HR20=75 CV<==0.7,387,155,232,141,14,0,90.97,85.41,94.54,-0.52,-5.99,4.3,-0.8056,155.0,0.8448,1,27.62,154,-0.7,0,
HR20=75 CV<==0.8,392,158,234,144,14,0,91.14,85.68,94.65,-0.36,-5.54,4.23,-0.567,158.0,0.8464,1,27.62,157,-0.54,0,
HR20=75 CV<==0.9,393,158,235,144,14,0,91.14,85.68,94.65,-0.36,-5.54,4.23,-0.567,158.0,0.8464,1,27.62,157,-0.54,0,
HR20=75 CV<==1.0,393,158,235,144,14,0,91.14,85.68,94.65,-0.36,-5.54,4.23,-0.567,158.0,0.8464,1,27.62,157,-0.54,0,
HR20=75 CV<==1.1,393,158,235,144,14,0,91.14,85.68,94.65,-0.36,-5.54,4.23,-0.567,158.0,0.8464,1,27.62,157,-0.54,0,
HR20=70 CV<==0.4,190,72,118,64,8,0,88.89,79.58,94.26,-1.33,-10.34,6.5,-0.9568,72.0,0.8228,1,27.62,71,-1.74,0,
HR20=70 CV<==0.5,340,134,206,120,14,0,89.55,83.23,93.67,-1.03,-6.74,4.72,-1.3846,134.0,0.8341,1,27.62,133,-1.25,0,
HR20=70 CV<==0.6,403,155,248,140,15,0,90.32,84.65,94.05,-0.4,-5.97,4.49,-0.6131,155.0,0.846,1,27.62,154,-0.58,0,
HR20=70 CV<==0.7,437,174,263,157,17,0,90.23,84.91,93.81,-0.62,-5.96,4.05,-1.0853,174.0,0.8438,1,27.62,173,-0.79,0,
HR20=70 CV<==0.8,449,178,271,161,17,0,90.45,85.24,93.95,-0.44,-5.75,3.93,-0.7911,178.0,0.8456,1,27.62,177,-0.6,0,
HR20=70 CV<==0.9,451,179,272,162,17,0,90.5,85.32,93.99,-0.39,-5.79,4.26,-0.6911,179.0,0.8461,1,27.62,178,-0.54,0,
HR20=70 CV<==1.0,451,179,272,162,17,0,90.5,85.32,93.99,-0.39,-5.79,4.26,-0.6911,179.0,0.8461,1,27.62,178,-0.54,0,
HR20=70 CV<==1.1,451,179,272,162,17,0,90.5,85.32,93.99,-0.39,-5.79,4.26,-0.6911,179.0,0.8461,1,27.62,178,-0.54,0,
HR20=65 CV<==0.4,203,79,124,69,10,0,87.34,78.24,92.98,-2.2,-11.8,5.41,-1.7363,79.0,0.7948,2,26.31,77,-2.94,0,
HR20=65 CV<==0.5,364,145,219,129,16,0,88.97,82.83,93.09,-1.02,-7.03,4.24,-1.4741,145.0,0.8269,2,26.31,143,-1.4,0,
HR20=65 CV<==0.6,441,173,268,154,19,0,89.02,83.48,92.86,-1.24,-6.58,4.08,-2.1423,173.0,0.8254,2,26.31,171,-1.56,0,
HR20=65 CV<==0.7,478,194,284,173,21,0,89.18,84.02,92.81,-1.15,-5.88,3.63,-2.2395,194.0,0.8283,2,26.31,192,-1.44,0,
HR20=65 CV<==0.8,491,199,292,178,21,0,89.45,84.41,92.99,-0.84,-6.07,4.02,-1.678,199.0,0.8347,3,26.45,196,-1.26,0,
HR20=65 CV<==0.9,495,201,294,180,21,0,89.55,84.56,93.06,-0.77,-5.57,3.69,-1.538,201.0,0.8367,3,26.45,198,-1.18,0,
HR20=65 CV<==1.0,495,201,294,180,21,0,89.55,84.56,93.06,-0.77,-5.57,3.69,-1.538,201.0,0.8367,3,26.45,198,-1.18,0,
HR20=65 CV<==1.1,495,201,294,180,21,0,89.55,84.56,93.06,-0.77,-5.57,3.69,-1.538,201.0,0.8367,3,26.45,198,-1.18,0,
HR20=60 CV<==0.4,212,80,132,70,10,0,87.5,78.5,93.07,-1.81,-10.32,6.47,-1.4506,80.0,0.8007,2,26.31,78,-2.53,0,
HR20=60 CV<==0.5,382,150,232,131,19,0,87.33,81.06,91.74,-2.61,-8.84,3.18,-3.9217,150.0,0.7905,3,26.43,147,-3.21,0,
HR20=60 CV<==0.6,467,180,287,158,22,0,87.78,82.19,91.79,-2.38,-8.61,3.14,-4.2858,180.0,0.7985,3,26.43,177,-2.87,0,
HR20=60 CV<==0.7,512,205,307,179,26,0,87.32,82.07,91.2,-2.89,-8.02,1.84,-5.9197,205.0,0.7876,3,26.43,202,-3.32,0,
HR20=60 CV<==0.8,532,211,321,185,26,0,87.68,82.56,91.45,-2.44,-8.02,2.64,-5.1581,211.0,0.7966,4,26.51,207,-3.0,0,
HR20=60 CV<==0.9,541,213,328,187,26,0,87.79,82.72,91.53,-2.36,-7.67,2.45,-5.0181,213.0,0.7988,4,26.51,209,-2.91,0,
HR20=60 CV<==1.0,543,214,329,188,26,0,87.85,82.79,91.57,-2.28,-7.07,2.65,-4.8753,214.0,0.8003,4,26.51,210,-2.83,0,
HR20=60 CV<==1.1,544,214,330,188,26,0,87.85,82.79,91.57,-2.28,-7.07,2.65,-4.8753,214.0,0.8003,4,26.51,210,-2.83,0,
HR20=55 CV<==0.4,214,80,134,70,10,0,87.5,78.5,93.07,-1.81,-10.32,6.47,-1.4506,80.0,0.8007,2,26.31,78,-2.53,0,
HR20=55 CV<==0.5,390,151,239,132,19,0,87.42,81.18,91.79,-2.38,-8.61,3.5,-3.6012,151.0,0.7939,3,26.43,148,-2.97,0,
HR20=55 CV<==0.6,479,181,298,159,22,0,87.85,82.28,91.83,-2.19,-7.67,3.26,-3.9653,181.0,0.8012,3,26.43,178,-2.67,0,
HR20=55 CV<==0.7,526,206,320,180,26,0,87.38,82.15,91.24,-2.72,-7.94,1.94,-5.5991,206.0,0.79,3,26.43,203,-3.15,0,
HR20=55 CV<==0.8,550,213,337,186,27,0,87.32,82.19,91.14,-2.74,-8.02,2.22,-5.8376,213.0,0.7891,4,26.51,209,-3.3,0,
HR20=55 CV<==0.9,563,219,344,192,27,0,87.67,82.66,91.39,-2.35,-7.17,2.63,-5.1421,219.0,0.7974,4,26.51,215,-2.88,0,
HR20=55 CV<==1.0,565,220,345,193,27,0,87.73,82.73,91.43,-2.27,-7.51,2.56,-4.9992,220.0,0.7989,4,26.51,216,-2.81,0,
HR20=55 CV<==1.1,566,220,346,193,27,0,87.73,82.73,91.43,-2.27,-7.51,2.56,-4.9992,220.0,0.7989,4,26.51,216,-2.81,0,
HR20=50 CV<==0.4,218,80,138,70,10,0,87.5,78.5,93.07,-1.81,-10.32,6.47,-1.4506,80.0,0.8007,2,26.31,78,-2.53,0,
HR20=50 CV<==0.5,409,155,254,136,19,0,87.74,81.65,92.01,-1.51,-7.73,4.22,-2.3466,155.0,0.8066,4,26.97,151,-2.27,0,
HR20=50 CV<==0.6,508,188,320,165,23,0,87.77,82.31,91.71,-1.73,-7.37,3.33,-3.2607,188.0,0.8048,4,26.97,184,-2.36,0,
HR20=50 CV<==0.7,561,216,345,188,28,0,87.04,81.9,90.88,-2.43,-7.44,2.61,-5.2535,216.0,0.7887,4,26.97,212,-2.99,0,
HR20=50 CV<==0.8,586,223,363,194,29,0,87.0,81.95,90.79,-2.46,-7.34,2.88,-5.492,223.0,0.7879,5,26.92,218,-3.14,0,
HR20=50 CV<==0.9,600,229,371,200,29,0,87.34,82.4,91.04,-2.09,-7.04,2.86,-4.7964,229.0,0.7958,5,26.92,224,-2.74,0,
HR20=50 CV<==1.0,603,230,373,201,29,0,87.39,82.48,91.08,-2.02,-7.09,2.58,-4.6536,230.0,0.7972,5,26.92,225,-2.67,0,
HR20=50 CV<==1.1,604,230,374,201,29,0,87.39,82.48,91.08,-2.02,-7.09,2.58,-4.6536,230.0,0.7972,5,26.92,225,-2.67,0,
HR20=90 TP=75,182,71,111,67,4,0,94.37,86.39,97.79,-0.04,-6.35,4.9,-0.0283,71.0,0.8496,0,,71,-0.04,0,
HR20=90 TP=70,193,77,116,73,4,0,94.81,87.39,97.96,0.97,-4.54,5.71,0.7446,77.0,0.8597,0,,77,0.97,0,
HR20=90 TP=65,200,79,121,75,4,0,94.94,87.69,98.01,1.11,-4.88,5.61,0.8738,79.0,0.8611,0,,79,1.11,0,
HR20=90 TP=60,204,81,123,75,6,0,92.59,84.77,96.56,-1.39,-7.41,4.27,-1.1262,81.0,0.8361,0,,81,-1.39,0,
HR20=90 TP=55,205,81,124,75,6,0,92.59,84.77,96.56,-1.39,-7.41,4.27,-1.1262,81.0,0.8361,0,,81,-1.39,0,
HR20=90 TP=50,205,81,124,75,6,0,92.59,84.77,96.56,-1.39,-7.41,4.27,-1.1262,81.0,0.8361,0,,81,-1.39,0,
HR20=85 TP=75,216,85,131,79,6,0,92.94,85.44,96.72,-1.11,-7.47,3.87,-0.9447,85.0,0.8389,0,,85,-1.11,0,
HR20=85 TP=70,229,93,136,87,6,0,93.55,86.63,97.01,0.26,-5.38,5.29,0.2449,93.0,0.8526,0,,93,0.26,0,
HR20=85 TP=65,238,97,141,91,6,0,93.81,87.16,97.13,0.55,-4.93,5.71,0.5296,97.0,0.8555,0,,97,0.55,0,
HR20=85 TP=60,243,99,144,91,8,0,91.92,84.86,95.85,-1.49,-8.17,3.72,-1.4704,99.0,0.8351,0,,99,-1.49,0,
HR20=85 TP=55,244,99,145,91,8,0,91.92,84.86,95.85,-1.49,-8.17,3.72,-1.4704,99.0,0.8351,0,,99,-1.49,0,
HR20=85 TP=50,246,100,146,92,8,0,92.0,85.0,95.89,-1.32,-7.42,4.09,-1.3165,100.0,0.8368,0,,100,-1.32,0,
HR20=80 TP=75,275,106,169,98,8,0,92.45,85.81,96.13,-0.98,-6.58,4.0,-1.0347,106.0,0.8402,0,,106,-0.98,0,
HR20=80 TP=70,303,120,183,111,9,0,92.5,86.36,96.0,-0.12,-6.06,4.66,-0.149,120.0,0.8488,0,,120,-0.12,0,
HR20=80 TP=65,320,129,191,119,10,0,92.25,86.32,95.74,-0.42,-5.61,4.43,-0.5428,129.0,0.8458,0,,129,-0.42,0,
HR20=80 TP=60,330,133,197,121,12,0,90.98,84.89,94.76,-1.82,-7.75,3.12,-2.4159,133.0,0.8318,0,,133,-1.82,0,
HR20=80 TP=55,335,136,199,123,13,0,90.44,84.33,94.33,-2.26,-7.92,3.0,-3.0778,136.0,0.8274,0,,136,-2.26,0,
HR20=80 TP=50,338,138,200,125,13,0,90.58,84.55,94.41,-1.92,-7.54,3.53,-2.6477,138.0,0.8308,1,27.62,137,-2.13,0,
HR20=75 TP=75,311,119,192,111,8,0,93.28,87.29,96.55,0.67,-4.71,5.09,0.7956,119.0,0.8567,0,,119,0.67,0,
HR20=75 TP=70,345,134,211,124,10,0,92.54,86.81,95.9,0.51,-4.72,5.12,0.6812,134.0,0.8551,0,,134,0.51,0,
HR20=75 TP=65,367,146,221,135,11,0,92.47,87.01,95.74,0.58,-4.06,4.85,0.8492,146.0,0.8558,0,,146,0.58,0,
HR20=75 TP=60,380,152,228,139,13,0,91.45,85.92,94.93,-0.39,-5.4,4.39,-0.5852,152.0,0.8461,0,,152,-0.39,0,
