combo_label,n_total,n_graded,n_ungraded,wins,losses,pushes,hit_rate_pct,hit_rate_ci95_low,hit_rate_ci95_high,roi_pct,roi_ci95_low,roi_ci95_high,profit_units,stake_units,balanced_score,devig_grd,devig_roi,onesided_std_grd,onesided_std_roi,onesided_alt_grd,onesided_alt_roi
HR20=90 CV<==0.4,8,8,0,4,4,0,50.0,21.52,78.48,-25.81,-80.36,28.73,-2.0649,8.0,,4,-21.83,4,-29.8,0,
HR20=90 CV<==0.5,9,9,0,5,4,0,55.56,26.66,81.12,-19.05,-67.39,28.89,-1.7141,9.0,,5,-10.44,4,-29.8,0,
HR20=90 CV<==0.6,9,9,0,5,4,0,55.56,26.66,81.12,-19.05,-67.39,28.89,-1.7141,9.0,,5,-10.44,4,-29.8,0,
HR20=90 CV<==0.7,9,9,0,5,4,0,55.56,26.66,81.12,-19.05,-67.39,28.89,-1.7141,9.0,,5,-10.44,4,-29.8,0,
HR20=90 CV<==0.8,9,9,0,5,4,0,55.56,26.66,81.12,-19.05,-67.39,28.89,-1.7141,9.0,,5,-10.44,4,-29.8,0,
HR20=90 CV<==0.9,9,9,0,5,4,0,55.56,26.66,81.12,-19.05,-67.39,28.89,-1.7141,9.0,,5,-10.44,4,-29.8,0,
HR20=90 CV<==1.0,9,9,0,5,4,0,55.56,26.66,81.12,-19.05,-67.39,28.89,-1.7141,9.0,,5,-10.44,4,-29.8,0,
HR20=90 CV<==1.1,9,9,0,5,4,0,55.56,26.66,81.12,-19.05,-67.39,28.89,-1.7141,9.0,,5,-10.44,4,-29.8,0,
HR20=85 CV<==0.4,10,10,0,5,5,0,50.0,23.66,76.34,-26.8,-70.65,18.26,-2.6803,10.0,,4,-21.83,6,-30.12,0,
HR20=85 CV<==0.5,12,12,0,7,5,0,58.33,31.95,80.67,-15.94,-53.35,21.72,-1.9128,12.0,,5,-10.44,7,-19.87,0,
HR20=85 CV<==0.6,12,12,0,7,5,0,58.33,31.95,80.67,-15.94,-53.35,21.72,-1.9128,12.0,,5,-10.44,7,-19.87,0,
HR20=85 CV<==0.7,12,12,0,7,5,0,58.33,31.95,80.67,-15.94,-53.35,21.72,-1.9128,12.0,,5,-10.44,7,-19.87,0,
HR20=85 CV<==0.8,12,12,0,7,5,0,58.33,31.95,80.67,-15.94,-53.35,21.72,-1.9128,12.0,,5,-10.44,7,-19.87,0,
HR20=85 CV<==0.9,12,12,0,7,5,0,58.33,31.95,80.67,-15.94,-53.35,21.72,-1.9128,12.0,,5,-10.44,7,-19.87,0,
HR20=85 CV<==1.0,12,12,0,7,5,0,58.33,31.95,80.67,-15.94,-53.35,21.72,-1.9128,12.0,,5,-10.44,7,-19.87,0,
HR20=85 CV<==1.1,12,12,0,7,5,0,58.33,31.95,80.67,-15.94,-53.35,21.72,-1.9128,12.0,,5,-10.44,7,-19.87,0,
HR20=80 CV<==0.4,39,36,3,21,15,0,58.33,42.2,72.86,-6.66,-33.06,18.77,-2.3976,36.0,,21,4.38,15,-22.11,0,
HR20=80 CV<==0.5,52,49,3,29,20,0,59.18,45.25,71.78,-6.83,-28.84,15.83,-3.3445,49.0,,31,5.02,18,-27.22,0,
HR20=80 CV<==0.6,54,51,3,30,21,0,58.82,45.17,71.25,-7.67,-28.73,14.62,-3.9097,51.0,0.2066,32,1.73,19,-23.5,0,
HR20=80 CV<==0.7,54,51,3,30,21,0,58.82,45.17,71.25,-7.67,-28.73,14.62,-3.9097,51.0,0.2066,32,1.73,19,-23.5,0,
HR20=80 CV<==0.8,54,51,3,30,21,0,58.82,45.17,71.25,-7.67,-28.73,14.62,-3.9097,51.0,0.2066,32,1.73,19,-23.5,0,
HR20=80 CV<==0.9,54,51,3,30,21,0,58.82,45.17,71.25,-7.67,-28.73,14.62,-3.9097,51.0,0.2066,32,1.73,19,-23.5,0,
HR20=80 CV<==1.0,54,51,3,30,21,0,58.82,45.17,71.25,-7.67,-28.73,14.62,-3.9097,51.0,0.2066,32,1.73,19,-23.5,0,
HR20=80 CV<==1.1,54,51,3,30,21,0,58.82,45.17,71.25,-7.67,-28.73,14.62,-3.9097,51.0,0.2066,32,1.73,19,-23.5,0,
HR20=75 CV<==0.4,65,62,3,35,27,0,56.45,44.09,68.06,-8.96,-29.12,11.69,-5.5551,62.0,0.1691,39,0.56,23,-25.09,0,
HR20=75 CV<==0.5,97,94,3,53,41,0,56.38,46.3,65.96,-10.31,-27.71,5.54,-9.69,94.0,0.1692,59,1.25,35,-29.79,0,
HR20=75 CV<==0.6,99,96,3,54,42,0,56.25,46.28,65.74,-10.68,-26.17,5.51,-10.2552,96.0,0.1648,60,-0.44,36,-27.76,0,
HR20=75 CV<==0.7,99,96,3,54,42,0,56.25,46.28,65.74,-10.68,-26.17,5.51,-10.2552,96.0,0.1648,60,-0.44,36,-27.76,0,
HR20=75 CV<==0.8,99,96,3,54,42,0,56.25,46.28,65.74,-10.68,-26.17,5.51,-10.2552,96.0,0.1648,60,-0.44,36,-27.76,0,
HR20=75 CV<==0.9,99,96,3,54,42,0,56.25,46.28,65.74,-10.68,-26.17,5.51,-10.2552,96.0,0.1648,60,-0.44,36,-27.76,0,
HR20=75 CV<==1.0,99,96,3,54,42,0,56.25,46.28,65.74,-10.68,-26.17,5.51,-10.2552,96.0,0.1648,60,-0.44,36,-27.76,0,
HR20=75 CV<==1.1,99,96,3,54,42,0,56.25,46.28,65.74,-10.68,-26.17,5.51,-10.2552,96.0,0.1648,60,-0.44,36,-27.76,0,
HR20=70 CV<==0.4,96,92,4,53,39,0,57.61,47.41,67.2,-6.31,-22.9,10.95,-5.8019,92.0,0.2237,62,-0.4,30,-18.51,0,
HR20=70 CV<==0.5,152,148,4,82,66,0,55.41,47.36,63.18,-10.65,-23.57,2.42,-15.7575,148.0,0.1781,99,-4.56,49,-22.95,0,
HR20=70 CV<==0.6,159,155,4,86,69,0,55.48,47.62,63.08,-10.64,-24.34,2.88,-16.4858,155.0,0.1822,103,-5.05,52,-21.7,0,
HR20=70 CV<==0.7,162,158,4,88,70,0,55.7,47.91,63.22,-10.52,-22.93,2.31,-16.626,158.0,0.1875,105,-5.41,53,-20.65,0,
HR20=70 CV<==0.8,162,158,4,88,70,0,55.7,47.91,63.22,-10.52,-22.93,2.31,-16.626,158.0,0.1875,105,-5.41,53,-20.65,0,
HR20=70 CV<==0.9,162,158,4,88,70,0,55.7,47.91,63.22,-10.52,-22.93,2.31,-16.626,158.0,0.1875,105,-5.41,53,-20.65,0,
HR20=70 CV<==1.0,162,158,4,88,70,0,55.7,47.91,63.22,-10.52,-22.93,2.31,-16.626,158.0,0.1875,105,-5.41,53,-20.65,0,
HR20=70 CV<==1.1,162,158,4,88,70,0,55.7,47.91,63.22,-10.52,-22.93,2.31,-16.626,158.0,0.1875,105,-5.41,53,-20.65,0,
HR20=65 CV<==0.4,140,135,5,79,56,0,58.52,50.08,66.48,-3.34,-17.53,10.79,-4.5039,135.0,0.2842,95,-2.32,40,-5.76,0,
HR20=65 CV<==0.5,240,235,5,135,100,0,57.45,51.06,63.6,-5.95,-16.15,4.37,-13.9926,235.0,0.29,164,-5.11,71,-7.91,0,
HR20=65 CV<==0.6,267,260,7,145,115,0,55.77,49.69,61.68,-8.43,-18.43,2.02,-21.9175,260.0,0.2555,182,-6.74,78,-12.38,0,
HR20=65 CV<==0.7,274,267,7,150,117,0,56.18,50.18,62.0,-7.87,-18.2,2.35,-21.0223,267.0,0.2694,186,-6.69,81,-10.6,0,
HR20=65 CV<==0.8,276,269,7,151,118,0,56.13,50.16,61.94,-7.95,-17.53,2.39,-21.3729,269.0,0.2688,188,-6.8,81,-10.6,0,
HR20=65 CV<==0.9,276,269,7,151,118,0,56.13,50.16,61.94,-7.95,-17.53,2.39,-21.3729,269.0,0.2688,188,-6.8,81,-10.6,0,
HR20=65 CV<==1.0,276,269,7,151,118,0,56.13,50.16,61.94,-7.95,-17.53,2.39,-21.3729,269.0,0.2688,188,-6.8,81,-10.6,0,
HR20=65 CV<==1.1,276,269,7,151,118,0,56.13,50.16,61.94,-7.95,-17.53,2.39,-21.3729,269.0,0.2688,188,-6.8,81,-10.6,0,
HR20=60 CV<==0.4,213,205,8,117,88,0,57.07,50.23,63.66,-4.5,-17.0,7.18,-9.2249,205.0,0.2861,148,-3.17,57,-7.96,0,
HR20=60 CV<==0.5,351,343,8,194,149,0,56.56,51.27,61.7,-5.74,-14.96,3.39,-19.6948,343.0,0.3298,246,-4.64,97,-8.54,0,
HR20=60 CV<==0.6,401,391,10,219,172,0,56.01,51.06,60.85,-6.46,-14.18,1.83,-25.2712,391.0,0.3374,280,-4.75,111,-10.78,0,
HR20=60 CV<==0.7,428,418,10,236,182,0,56.46,51.67,61.13,-6.03,-13.92,1.96,-25.2105,418.0,0.3596,300,-4.84,118,-9.06,0,
HR20=60 CV<==0.8,433,423,10,239,184,0,56.5,51.74,61.15,-5.88,-13.9,2.21,-24.8566,423.0,0.3639,305,-4.64,118,-9.06,0,
HR20=60 CV<==0.9,434,424,10,240,184,0,56.6,51.85,61.24,-5.78,-13.21,1.83,-24.5069,424.0,0.3666,306,-4.51,118,-9.06,0,
HR20=60 CV<==1.0,434,424,10,240,184,0,56.6,51.85,61.24,-5.78,-13.21,1.83,-24.5069,424.0,0.3666,306,-4.51,118,-9.06,0,
HR20=60 CV<==1.1,434,424,10,240,184,0,56.6,51.85,61.24,-5.78,-13.21,1.83,-24.5069,424.0,0.3666,306,-4.51,118,-9.06,0,
HR20=55 CV<==0.4,280,270,10,154,116,0,57.04,51.07,62.8,-2.85,-13.88,7.26,-7.6895,270.0,0.3317,206,-2.47,64,-4.07,0,
HR20=55 CV<==0.5,471,461,10,260,201,0,56.4,51.84,60.85,-4.68,-12.76,3.37,-21.5604,461.0,0.3832,351,-4.67,110,-4.71,0,
HR20=55 CV<==0.6,535,523,12,293,230,0,56.02,51.74,60.22,-5.09,-12.4,2.41,-26.6321,523.0,0.3744,397,-4.67,126,-6.42,0,
HR20=55 CV<==0.7,579,567,12,320,247,0,56.44,52.33,60.46,-4.72,-11.83,3.21,-26.7743,567.0,0.3833,432,-4.79,135,-4.51,0,
HR20=55 CV<==0.8,587,575,12,325,250,0,56.52,52.44,60.52,-4.51,-11.36,3.04,-25.9404,575.0,0.3864,439,-4.61,136,-4.18,0,
