combo_label,n_total,n_graded,n_ungraded,wins,losses,pushes,hit_rate_pct,hit_rate_ci95_low,hit_rate_ci95_high,roi_pct,roi_ci95_low,roi_ci95_high,profit_units,stake_units,balanced_score,devig_grd,devig_roi,onesided_std_grd,onesided_std_roi,onesided_alt_grd,onesided_alt_roi
HR20=90 CV<==0.4,21,19,2,19,0,0,100.0,83.18,100.0,7.56,4.93,10.62,1.4372,19.0,0.8718,0,,19,7.56,0,
HR20=90 CV<==0.5,33,30,3,30,0,0,100.0,88.65,100.0,6.3,4.53,8.39,1.8903,30.0,0.913,0,,30,6.3,0,
HR20=90 CV<==0.6,41,36,5,36,0,0,100.0,90.36,100.0,6.75,4.95,8.55,2.4306,36.0,0.9175,0,,36,6.75,0,
HR20=90 CV<==0.7,43,38,5,38,0,0,100.0,90.82,100.0,6.53,4.8,8.49,2.4806,38.0,0.9153,0,,38,6.53,0,
HR20=90 CV<==0.8,43,38,5,38,0,0,100.0,90.82,100.0,6.53,4.8,8.49,2.4806,38.0,0.9153,0,,38,6.53,0,
HR20=90 CV<==0.9,43,38,5,38,0,0,100.0,90.82,100.0,6.53,4.8,8.49,2.4806,38.0,0.9153,0,,38,6.53,0,
HR20=90 CV<==1.0,43,38,5,38,0,0,100.0,90.82,100.0,6.53,4.8,8.49,2.4806,38.0,0.9153,0,,38,6.53,0,
HR20=90 CV<==1.1,43,38,5,38,0,0,100.0,90.82,100.0,6.53,4.8,8.49,2.4806,38.0,0.9153,0,,38,6.53,0,
HR20=85 CV<==0.4,25,23,2,22,1,0,95.65,79.01,99.23,3.55,-7.97,10.43,0.8156,23.0,0.8624,0,,23,3.55,0,
HR20=85 CV<==0.5,38,35,3,34,1,0,97.14,85.47,99.49,3.91,-3.34,8.57,1.3687,35.0,0.8891,0,,35,3.91,0,
HR20=85 CV<==0.6,47,42,5,40,2,0,95.24,84.21,98.68,2.16,-5.97,8.11,0.909,42.0,0.8716,0,,42,2.16,0,
HR20=85 CV<==0.7,50,45,5,43,2,0,95.56,85.17,98.77,2.35,-4.98,8.06,1.059,45.0,0.8735,0,,45,2.35,0,
HR20=85 CV<==0.8,50,45,5,43,2,0,95.56,85.17,98.77,2.35,-4.98,8.06,1.059,45.0,0.8735,0,,45,2.35,0,
HR20=85 CV<==0.9,50,45,5,43,2,0,95.56,85.17,98.77,2.35,-4.98,8.06,1.059,45.0,0.8735,0,,45,2.35,0,
HR20=85 CV<==1.0,50,45,5,43,2,0,95.56,85.17,98.77,2.35,-4.98,8.06,1.059,45.0,0.8735,0,,45,2.35,0,
HR20=85 CV<==1.1,50,45,5,43,2,0,95.56,85.17,98.77,2.35,-4.98,8.06,1.059,45.0,0.8735,0,,45,2.35,0,
HR20=80 CV<==0.4,31,29,2,27,2,0,93.1,78.04,98.09,1.39,-10.33,9.91,0.403,29.0,0.8639,0,,29,1.39,0,
HR20=80 CV<==0.5,55,51,4,47,4,0,92.16,81.5,96.91,-0.13,-8.91,6.88,-0.0666,51.0,0.8487,0,,51,-0.13,0,
HR20=80 CV<==0.6,68,62,6,57,5,0,91.94,82.47,96.51,-0.16,-9.18,6.12,-0.1005,62.0,0.8484,0,,62,-0.16,0,
HR20=80 CV<==0.7,75,69,6,63,6,0,91.3,82.3,95.95,-1.17,-9.16,5.59,-0.8105,69.0,0.8383,0,,69,-1.17,0,
HR20=80 CV<==0.8,75,69,6,63,6,0,91.3,82.3,95.95,-1.17,-9.16,5.59,-0.8105,69.0,0.8383,0,,69,-1.17,0,
HR20=80 CV<==0.9,75,69,6,63,6,0,91.3,82.3,95.95,-1.17,-9.16,5.59,-0.8105,69.0,0.8383,0,,69,-1.17,0,
HR20=80 CV<==1.0,75,69,6,63,6,0,91.3,82.3,95.95,-1.17,-9.16,5.59,-0.8105,69.0,0.8383,0,,69,-1.17,0,
HR20=80 CV<==1.1,75,69,6,63,6,0,91.3,82.3,95.95,-1.17,-9.16,5.59,-0.8105,69.0,0.8383,0,,69,-1.17,0,
HR20=75 CV<==0.4,32,30,2,28,2,0,93.33,78.68,98.15,2.13,-9.49,10.38,0.6383,30.0,0.8713,0,,30,2.13,0,
HR20=75 CV<==0.5,59,55,4,51,4,0,92.73,82.74,97.14,1.45,-6.76,8.46,0.7954,55.0,0.8645,0,,55,1.45,0,
HR20=75 CV<==0.6,72,66,6,61,5,0,92.42,83.46,96.72,1.15,-6.7,7.15,0.7614,66.0,0.8615,0,,66,1.15,0,
HR20=75 CV<==0.7,80,74,6,68,6,0,91.89,83.42,96.23,0.29,-7.56,6.52,0.2181,74.0,0.8529,0,,74,0.29,0,
HR20=75 CV<==0.8,80,74,6,68,6,0,91.89,83.42,96.23,0.29,-7.56,6.52,0.2181,74.0,0.8529,0,,74,0.29,0,
HR20=75 CV<==0.9,80,74,6,68,6,0,91.89,83.42,96.23,0.29,-7.56,6.52,0.2181,74.0,0.8529,0,,74,0.29,0,
HR20=75 CV<==1.0,80,74,6,68,6,0,91.89,83.42,96.23,0.29,-7.56,6.52,0.2181,74.0,0.8529,0,,74,0.29,0,
HR20=75 CV<==1.1,80,74,6,68,6,0,91.89,83.42,96.23,0.29,-7.56,6.52,0.2181,74.0,0.8529,0,,74,0.29,0,
HR20=70 CV<==0.4,32,30,2,28,2,0,93.33,78.68,98.15,2.13,-9.49,10.38,0.6383,30.0,0.8713,0,,30,2.13,0,
HR20=70 CV<==0.5,65,60,5,54,6,0,90.0,79.85,95.34,-0.91,-10.16,6.9,-0.5439,60.0,0.8409,0,,60,-0.91,0,
HR20=70 CV<==0.6,79,72,7,65,7,0,90.28,81.26,95.21,-0.56,-8.78,6.82,-0.4039,72.0,0.8444,0,,72,-0.56,0,
HR20=70 CV<==0.7,90,83,7,75,8,0,90.36,82.12,95.03,-0.65,-7.89,6.04,-0.5386,83.0,0.8435,0,,83,-0.65,0,
HR20=70 CV<==0.8,90,83,7,75,8,0,90.36,82.12,95.03,-0.65,-7.89,6.04,-0.5386,83.0,0.8435,0,,83,-0.65,0,
HR20=70 CV<==0.9,90,83,7,75,8,0,90.36,82.12,95.03,-0.65,-7.89,6.04,-0.5386,83.0,0.8435,0,,83,-0.65,0,
HR20=70 CV<==1.0,90,83,7,75,8,0,90.36,82.12,95.03,-0.65,-7.89,6.04,-0.5386,83.0,0.8435,0,,83,-0.65,0,
HR20=70 CV<==1.1,90,83,7,75,8,0,90.36,82.12,95.03,-0.65,-7.89,6.04,-0.5386,83.0,0.8435,0,,83,-0.65,0,
HR20=65 CV<==0.4,36,33,3,30,3,0,90.91,76.43,96.86,0.52,-12.18,10.64,0.1712,33.0,0.8552,0,,33,0.52,0,
HR20=65 CV<==0.5,69,63,6,56,7,0,88.89,78.8,94.51,-1.6,-11.37,6.32,-1.011,63.0,0.8201,0,,63,-1.6,0,
HR20=65 CV<==0.6,86,78,8,69,9,0,88.46,79.5,93.81,-2.25,-10.37,5.57,-1.7543,78.0,0.8082,0,,78,-2.25,0,
HR20=65 CV<==0.7,98,90,8,80,10,0,88.89,80.74,93.85,-1.96,-9.61,4.8,-1.7641,90.0,0.8165,0,,90,-1.96,0,
HR20=65 CV<==0.8,98,90,8,80,10,0,88.89,80.74,93.85,-1.96,-9.61,4.8,-1.7641,90.0,0.8165,0,,90,-1.96,0,
HR20=65 CV<==0.9,100,91,9,81,10,0,89.01,80.94,93.92,-1.89,-10.04,5.48,-1.7241,91.0,0.8187,0,,91,-1.89,0,
HR20=65 CV<==1.0,100,91,9,81,10,0,89.01,80.94,93.92,-1.89,-10.04,5.48,-1.7241,91.0,0.8187,0,,91,-1.89,0,
HR20=65 CV<==1.1,100,91,9,81,10,0,89.01,80.94,93.92,-1.89,-10.04,5.48,-1.7241,91.0,0.8187,0,,91,-1.89,0,
HR20=60 CV<==0.4,37,33,4,30,3,0,90.91,76.43,96.86,0.52,-12.18,10.64,0.1712,33.0,0.8552,0,,33,0.52,0,
HR20=60 CV<==0.5,72,64,8,56,8,0,87.5,77.23,93.53,-3.14,-11.85,5.45,-2.011,64.0,0.7873,0,,64,-3.14,0,
HR20=60 CV<==0.6,91,80,11,70,10,0,87.5,78.5,93.07,-3.19,-12.62,4.53,-2.5503,80.0,0.7869,0,,80,-3.19,0,
HR20=60 CV<==0.7,106,95,11,82,13,0,86.32,77.98,91.83,-4.66,-12.39,2.37,-4.4267,95.0,0.7574,0,,95,-4.66,0,
