combo_label,n_total,n_graded,n_ungraded,wins,losses,pushes,hit_rate_pct,hit_rate_ci95_low,hit_rate_ci95_high,roi_pct,roi_ci95_low,roi_ci95_high,profit_units,stake_units,balanced_score,devig_grd,devig_roi,onesided_std_grd,onesided_std_roi,onesided_alt_grd,onesided_alt_roi
HR20=70 CV<==1.0,240,216,24,155,61,0,71.76,65.42,77.34,-10.24,-17.55,-3.16,-22.1286,216.0,0.5196,0,,216,-10.24,0,
HR20=70 CV<==1.1,248,224,24,162,62,0,72.32,66.12,77.77,-9.52,-17.04,-2.93,-21.3251,224.0,0.5338,0,,224,-9.52,0,
HR20=65 CV<==0.4,17,16,1,12,4,0,75.0,50.5,89.82,-9.9,-38.43,13.8,-1.5846,16.0,,0,,16,-9.9,0,
HR20=65 CV<==0.5,42,39,3,26,13,0,66.67,50.98,79.37,-17.19,-36.0,0.44,-6.7024,39.0,0.2905,0,,39,-17.19,0,
HR20=65 CV<==0.6,63,58,5,38,20,0,65.52,52.67,76.44,-18.84,-34.37,-4.0,-10.9279,58.0,0.3161,0,,58,-18.84,0,
HR20=65 CV<==0.7,136,123,13,86,37,0,69.92,61.31,77.32,-12.56,-23.02,-2.65,-15.4498,123.0,0.4734,0,,123,-12.56,0,
HR20=65 CV<==0.8,195,175,20,122,53,0,69.71,62.54,76.04,-12.84,-21.72,-4.44,-22.4647,175.0,0.468,0,,175,-12.84,0,
HR20=65 CV<==0.9,241,216,25,155,61,0,71.76,65.42,77.34,-10.2,-18.41,-3.09,-22.0273,216.0,0.52,0,,216,-10.2,0,
HR20=65 CV<==1.0,284,256,28,188,68,0,73.44,67.71,78.47,-7.97,-14.54,-1.58,-20.412,256.0,0.5633,0,,256,-7.97,0,
HR20=65 CV<==1.1,296,268,28,198,70,0,73.88,68.31,78.78,-7.38,-14.4,-0.8,-19.7908,268.0,0.5747,0,,268,-7.38,0,
HR20=60 CV<==0.4,17,16,1,12,4,0,75.0,50.5,89.82,-9.9,-38.43,13.8,-1.5846,16.0,,0,,16,-9.9,0,
HR20=60 CV<==0.5,42,39,3,26,13,0,66.67,50.98,79.37,-17.19,-36.0,0.44,-6.7024,39.0,0.2905,0,,39,-17.19,0,
HR20=60 CV<==0.6,63,58,5,38,20,0,65.52,52.67,76.44,-18.84,-34.37,-4.0,-10.9279,58.0,0.3161,0,,58,-18.84,0,
HR20=60 CV<==0.7,137,124,13,87,37,0,70.16,61.6,77.51,-12.23,-21.73,-2.35,-15.1591,124.0,0.4797,0,,124,-12.23,0,
HR20=60 CV<==0.8,196,176,20,123,53,0,69.89,62.74,76.18,-12.6,-21.54,-4.83,-22.174,176.0,0.4726,0,,176,-12.6,0,
