combo_label,n_total,n_graded,n_ungraded,wins,losses,pushes,hit_rate_pct,hit_rate_ci95_low,hit_rate_ci95_high,roi_pct,roi_ci95_low,roi_ci95_high,profit_units,stake_units,balanced_score,devig_grd,devig_roi,onesided_std_grd,onesided_std_roi,onesided_alt_grd,onesided_alt_roi
HR20=90 CV<==0.4,2,2,0,2,0,0,100.0,34.24,100.0,17.44,16.67,18.21,0.3488,2.0,,0,,2,17.44,0,
HR20=90 CV<==0.5,3,3,0,2,1,0,66.67,20.77,93.85,-21.71,-100.0,18.21,-0.6512,3.0,,0,,3,-21.71,0,
HR20=90 CV<==0.6,5,5,0,4,1,0,80.0,37.55,96.38,-3.56,-51.76,22.57,-0.178,5.0,0.5394,0,,5,-3.56,0,
HR20=90 CV<==0.7,8,7,1,5,2,0,71.43,35.89,91.78,-12.68,-48.88,23.56,-0.8873,7.0,0.3611,0,,7,-12.68,0,
HR20=90 CV<==0.8,10,8,2,6,2,0,75.0,40.93,92.85,-8.64,-40.14,23.0,-0.6908,8.0,0.4561,0,,8,-8.64,0,
HR20=90 CV<==0.9,10,8,2,6,2,0,75.0,40.93,92.85,-8.64,-40.14,23.0,-0.6908,8.0,0.4561,0,,8,-8.64,0,
HR20=90 CV<==1.0,10,8,2,6,2,0,75.0,40.93,92.85,-8.64,-40.14,23.0,-0.6908,8.0,0.4561,0,,8,-8.64,0,
HR20=90 CV<==1.1,10,8,2,6,2,0,75.0,40.93,92.85,-8.64,-40.14,23.0,-0.6908,8.0,0.4561,0,,8,-8.64,0,
HR20=85 CV<==0.4,5,5,0,5,0,0,100.0,56.55,100.0,22.32,17.09,27.56,1.1162,5.0,0.85,0,,5,22.32,0,
HR20=85 CV<==0.5,6,6,0,5,1,0,83.33,43.65,96.99,1.94,-39.38,25.81,0.1162,6.0,0.646,0,,6,1.94,0,
HR20=85 CV<==0.6,9,9,0,8,1,0,88.89,56.5,98.01,9.54,-18.35,25.7,0.859,9.0,0.8215,0,,9,9.54,0,
HR20=85 CV<==0.7,13,12,1,9,3,0,75.0,46.77,91.11,-7.09,-38.3,15.82,-0.8504,12.0,0.5116,0,,12,-7.09,0,
HR20=85 CV<==0.8,18,15,3,12,3,0,80.0,54.81,92.95,-1.08,-26.51,23.27,-0.1624,15.0,0.6642,0,,15,-1.08,0,
HR20=85 CV<==0.9,19,15,4,12,3,0,80.0,54.81,92.95,-1.08,-26.51,23.27,-0.1624,15.0,0.6642,0,,15,-1.08,0,
HR20=85 CV<==1.0,19,15,4,12,3,0,80.0,54.81,92.95,-1.08,-26.51,23.27,-0.1624,15.0,0.6642,0,,15,-1.08,0,
HR20=85 CV<==1.1,19,15,4,12,3,0,80.0,54.81,92.95,-1.08,-26.51,23.27,-0.1624,15.0,0.6642,0,,15,-1.08,0,
HR20=80 CV<==0.4,5,5,0,5,0,0,100.0,56.55,100.0,22.32,17.09,27.56,1.1162,5.0,0.85,0,,5,22.32,0,
HR20=80 CV<==0.5,6,6,0,5,1,0,83.33,43.65,96.99,1.94,-39.38,25.81,0.1162,6.0,0.646,0,,6,1.94,0,
HR20=80 CV<==0.6,9,9,0,8,1,0,88.89,56.5,98.01,9.54,-18.35,25.7,0.859,9.0,0.8215,0,,9,9.54,0,
HR20=80 CV<==0.7,16,15,1,12,3,0,80.0,54.81,92.95,-0.41,-26.61,24.56,-0.0611,15.0,0.6709,0,,15,-0.41,0,
HR20=80 CV<==0.8,24,21,3,17,4,0,80.95,60.0,92.33,1.0,-18.58,19.37,0.2108,21.0,0.7469,0,,21,1.0,0,
HR20=80 CV<==0.9,31,27,4,23,4,0,85.19,67.52,94.08,6.43,-11.67,20.75,1.7374,27.0,0.8542,0,,27,6.43,0,
HR20=80 CV<==1.0,32,28,4,24,4,0,85.71,68.51,94.3,7.19,-10.97,22.03,2.0122,28.0,0.8683,0,,28,7.19,0,
HR20=80 CV<==1.1,32,28,4,24,4,0,85.71,68.51,94.3,7.19,-10.97,22.03,2.0122,28.0,0.8683,0,,28,7.19,0,
HR20=75 CV<==0.4,5,5,0,5,0,0,100.0,56.55,100.0,22.32,17.09,27.56,1.1162,5.0,0.85,0,,5,22.32,0,
HR20=75 CV<==0.5,6,6,0,5,1,0,83.33,43.65,96.99,1.94,-39.38,25.81,0.1162,6.0,0.646,0,,6,1.94,0,
HR20=75 CV<==0.6,10,10,0,8,2,0,80.0,49.02,94.33,-1.41,-36.59,24.56,-0.141,10.0,0.6109,0,,10,-1.41,0,
HR20=75 CV<==0.7,20,19,1,15,4,0,78.95,56.67,91.49,-1.43,-26.71,18.65,-0.2714,19.0,0.6876,0,,19,-1.43,0,
HR20=75 CV<==0.8,31,28,3,23,5,0,82.14,64.41,92.12,2.54,-15.93,19.3,0.7123,28.0,0.7772,0,,28,2.54,0,
HR20=75 CV<==0.9,39,35,4,30,5,0,85.71,70.62,93.74,7.01,-7.97,20.98,2.4526,35.0,0.8665,0,,35,7.01,0,
HR20=75 CV<==1.0,43,39,4,34,5,0,87.18,73.29,94.4,9.02,-5.08,21.2,3.5183,39.0,0.905,0,,39,9.02,0,
HR20=75 CV<==1.1,43,39,4,34,5,0,87.18,73.29,94.4,9.02,-5.08,21.2,3.5183,39.0,0.905,0,,39,9.02,0,
HR20=70 CV<==0.4,6,6,0,5,1,0,83.33,43.65,96.99,1.94,-39.38,25.79,0.1162,6.0,0.646,0,,6,1.94,0,
HR20=70 CV<==0.5,7,7,0,5,2,0,71.43,35.89,91.78,-12.63,-49.7,23.05,-0.8838,7.0,0.3616,0,,7,-12.63,0,
HR20=70 CV<==0.6,12,12,0,8,4,0,66.67,39.06,86.19,-17.84,-49.3,13.23,-2.141,12.0,0.3284,0,,12,-17.84,0,
HR20=70 CV<==0.7,25,24,1,16,8,0,66.67,46.71,82.03,-16.55,-41.23,5.74,-3.9729,24.0,0.4084,0,,24,-16.55,0,
HR20=70 CV<==0.8,38,34,4,24,10,0,70.59,53.83,83.17,-11.73,-29.82,6.63,-3.9892,34.0,0.4901,0,,34,-11.73,0,
HR20=70 CV<==0.9,49,44,5,31,13,0,70.45,55.78,81.84,-11.93,-31.19,4.76,-5.2489,44.0,0.4863,0,,44,-11.93,0,
HR20=70 CV<==1.0,55,50,5,37,13,0,74.0,60.45,84.13,-7.37,-24.25,7.18,-3.684,50.0,0.5763,0,,50,-7.37,0,
