month,family,side,band,cfg,n,gr,w,l,HR_pct,ROI_pct,ROI_lo,ROI_hi,P_and_L,consist,grd_days
2026-05,batter_strikeouts,OVER,"[-599,-500]",HR≥-/EDG≥-/CV≤-/μ≥-/TP≥-,170,40,28,12,70.0,-17.05,-34.09,-0.0,-6.819,0.455,11
2026-05,batter_strikeouts,OVER,"[-599,-500]",HR≥-/EDG≥-/CV≤-/μ≥-/TP≥50,88,40,28,12,70.0,-17.05,-34.09,-0.0,-6.819,0.455,11
2026-05,batter_strikeouts,OVER,"[-599,-500]",HR≥-/EDG≥-/CV≤-/μ≥-/TP≥55,88,40,28,12,70.0,-17.05,-34.09,-0.0,-6.819,0.455,11
2026-05,batter_strikeouts,OVER,"[-599,-500]",HR≥-/EDG≥-/CV≤-/μ≥-/TP≥60,85,39,27,12,69.23,-17.95,-35.34,-0.56,-7.001,0.455,11
2026-05,batter_strikeouts,OVER,"[-599,-500]",HR≥-/EDG≥-/CV≤-/μ≥-/TP≥65,82,38,26,12,68.42,-18.92,-36.67,-1.16,-7.188,0.455,11
2026-05,batter_strikeouts,OVER,"[-599,-500]",HR≥-/EDG≥-/CV≤-/μ≥0.0/TP≥-,170,40,28,12,70.0,-17.05,-34.09,-0.0,-6.819,0.455,11
2026-05,batter_strikeouts,OVER,"[-599,-500]",HR≥-/EDG≥-/CV≤-/μ≥0.0/TP≥50,88,40,28,12,70.0,-17.05,-34.09,-0.0,-6.819,0.455,11
2026-05,batter_strikeouts,OVER,"[-599,-500]",HR≥-/EDG≥-/CV≤-/μ≥0.0/TP≥55,88,40,28,12,70.0,-17.05,-34.09,-0.0,-6.819,0.455,11
2026-05,batter_strikeouts,OVER,"[-599,-500]",HR≥-/EDG≥-/CV≤-/μ≥0.0/TP≥60,85,39,27,12,69.23,-17.95,-35.34,-0.56,-7.001,0.455,11
2026-05,batter_strikeouts,OVER,"[-599,-500]",HR≥-/EDG≥-/CV≤-/μ≥0.0/TP≥65,82,38,26,12,68.42,-18.92,-36.67,-1.16,-7.188,0.455,11
2026-05,batter_strikeouts,OVER,"[-599,-500]",HR≥-/EDG≥-/CV≤-/μ≥0.5/TP≥-,140,33,24,9,72.73,-13.79,-32.09,4.5,-4.552,0.545,11
2026-05,batter_strikeouts,OVER,"[-599,-500]",HR≥-/EDG≥-/CV≤-/μ≥0.5/TP≥50,72,33,24,9,72.73,-13.79,-32.09,4.5,-4.552,0.545,11
2026-05,batter_strikeouts,OVER,"[-599,-500]",HR≥-/EDG≥-/CV≤-/μ≥0.5/TP≥55,72,33,24,9,72.73,-13.79,-32.09,4.5,-4.552,0.545,11
2026-05,batter_strikeouts,OVER,"[-599,-500]",HR≥-/EDG≥-/CV≤-/μ≥0.5/TP≥60,72,33,24,9,72.73,-13.79,-32.09,4.5,-4.552,0.545,11
2026-05,batter_strikeouts,OVER,"[-599,-500]",HR≥-/EDG≥-/CV≤-/μ≥0.5/TP≥65,72,33,24,9,72.73,-13.79,-32.09,4.5,-4.552,0.545,11
2026-05,batter_strikeouts,OVER,"[-599,-500]",HR≥45/EDG≥-/CV≤-/μ≥-/TP≥-,170,40,28,12,70.0,-17.05,-34.09,-0.0,-6.819,0.455,11
2026-05,batter_strikeouts,OVER,"[-599,-500]",HR≥45/EDG≥-/CV≤-/μ≥-/TP≥50,88,40,28,12,70.0,-17.05,-34.09,-0.0,-6.819,0.455,11
2026-05,batter_strikeouts,OVER,"[-599,-500]",HR≥45/EDG≥-/CV≤-/μ≥-/TP≥55,88,40,28,12,70.0,-17.05,-34.09,-0.0,-6.819,0.455,11
2026-05,batter_strikeouts,OVER,"[-599,-500]",HR≥45/EDG≥-/CV≤-/μ≥-/TP≥60,85,39,27,12,69.23,-17.95,-35.34,-0.56,-7.001,0.455,11
2026-05,batter_strikeouts,OVER,"[-599,-500]",HR≥45/EDG≥-/CV≤-/μ≥-/TP≥65,82,38,26,12,68.42,-18.92,-36.67,-1.16,-7.188,0.455,11
2026-05,batter_strikeouts,OVER,"[-599,-500]",HR≥45/EDG≥-/CV≤-/μ≥0.0/TP≥-,170,40,28,12,70.0,-17.05,-34.09,-0.0,-6.819,0.455,11
2026-05,batter_strikeouts,OVER,"[-599,-500]",HR≥45/EDG≥-/CV≤-/μ≥0.0/TP≥50,88,40,28,12,70.0,-17.05,-34.09,-0.0,-6.819,0.455,11
2026-05,batter_strikeouts,OVER,"[-599,-500]",HR≥45/EDG≥-/CV≤-/μ≥0.0/TP≥55,88,40,28,12,70.0,-17.05,-34.09,-0.0,-6.819,0.455,11
2026-05,batter_strikeouts,OVER,"[-599,-500]",HR≥45/EDG≥-/CV≤-/μ≥0.0/TP≥60,85,39,27,12,69.23,-17.95,-35.34,-0.56,-7.001,0.455,11
2026-05,batter_strikeouts,OVER,"[-599,-500]",HR≥45/EDG≥-/CV≤-/μ≥0.0/TP≥65,82,38,26,12,68.42,-18.92,-36.67,-1.16,-7.188,0.455,11
2026-05,batter_strikeouts,OVER,"[-599,-500]",HR≥45/EDG≥-/CV≤-/μ≥0.5/TP≥-,140,33,24,9,72.73,-13.79,-32.09,4.5,-4.552,0.545,11
2026-05,batter_strikeouts,OVER,"[-599,-500]",HR≥45/EDG≥-/CV≤-/μ≥0.5/TP≥50,72,33,24,9,72.73,-13.79,-32.09,4.5,-4.552,0.545,11
2026-05,batter_strikeouts,OVER,"[-599,-500]",HR≥45/EDG≥-/CV≤-/μ≥0.5/TP≥55,72,33,24,9,72.73,-13.79,-32.09,4.5,-4.552,0.545,11
2026-05,batter_strikeouts,OVER,"[-599,-500]",HR≥45/EDG≥-/CV≤-/μ≥0.5/TP≥60,72,33,24,9,72.73,-13.79,-32.09,4.5,-4.552,0.545,11
2026-05,batter_strikeouts,OVER,"[-599,-500]",HR≥45/EDG≥-/CV≤-/μ≥0.5/TP≥65,72,33,24,9,72.73,-13.79,-32.09,4.5,-4.552,0.545,11
2026-05,batter_strikeouts,OVER,"[-599,-500]",HR≥50/EDG≥-/CV≤-/μ≥-/TP≥-,170,40,28,12,70.0,-17.05,-34.09,-0.0,-6.819,0.455,11
2026-05,batter_strikeouts,OVER,"[-599,-500]",HR≥50/EDG≥-/CV≤-/μ≥-/TP≥50,88,40,28,12,70.0,-17.05,-34.09,-0.0,-6.819,0.455,11
2026-05,batter_strikeouts,OVER,"[-599,-500]",HR≥50/EDG≥-/CV≤-/μ≥-/TP≥55,88,40,28,12,70.0,-17.05,-34.09,-0.0,-6.819,0.455,11
2026-05,batter_strikeouts,OVER,"[-599,-500]",HR≥50/EDG≥-/CV≤-/μ≥-/TP≥60,85,39,27,12,69.23,-17.95,-35.34,-0.56,-7.001,0.455,11
2026-05,batter_strikeouts,OVER,"[-599,-500]",HR≥50/EDG≥-/CV≤-/μ≥-/TP≥65,82,38,26,12,68.42,-18.92,-36.67,-1.16,-7.188,0.455,11
2026-05,batter_strikeouts,OVER,"[-599,-500]",HR≥50/EDG≥-/CV≤-/μ≥0.0/TP≥-,170,40,28,12,70.0,-17.05,-34.09,-0.0,-6.819,0.455,11
2026-05,batter_strikeouts,OVER,"[-599,-500]",HR≥50/EDG≥-/CV≤-/μ≥0.0/TP≥50,88,40,28,12,70.0,-17.05,-34.09,-0.0,-6.819,0.455,11
2026-05,batter_strikeouts,OVER,"[-599,-500]",HR≥50/EDG≥-/CV≤-/μ≥0.0/TP≥55,88,40,28,12,70.0,-17.05,-34.09,-0.0,-6.819,0.455,11
2026-05,batter_strikeouts,OVER,"[-599,-500]",HR≥50/EDG≥-/CV≤-/μ≥0.0/TP≥60,85,39,27,12,69.23,-17.95,-35.34,-0.56,-7.001,0.455,11
2026-05,batter_strikeouts,OVER,"[-599,-500]",HR≥50/EDG≥-/CV≤-/μ≥0.0/TP≥65,82,38,26,12,68.42,-18.92,-36.67,-1.16,-7.188,0.455,11
2026-05,batter_strikeouts,OVER,"[-599,-500]",HR≥50/EDG≥-/CV≤-/μ≥0.5/TP≥-,140,33,24,9,72.73,-13.79,-32.09,4.5,-4.552,0.545,11
2026-05,batter_strikeouts,OVER,"[-599,-500]",HR≥50/EDG≥-/CV≤-/μ≥0.5/TP≥50,72,33,24,9,72.73,-13.79,-32.09,4.5,-4.552,0.545,11
2026-05,batter_strikeouts,OVER,"[-599,-500]",HR≥50/EDG≥-/CV≤-/μ≥0.5/TP≥55,72,33,24,9,72.73,-13.79,-32.09,4.5,-4.552,0.545,11
2026-05,batter_strikeouts,OVER,"[-599,-500]",HR≥50/EDG≥-/CV≤-/μ≥0.5/TP≥60,72,33,24,9,72.73,-13.79,-32.09,4.5,-4.552,0.545,11
2026-05,batter_strikeouts,OVER,"[-599,-500]",HR≥50/EDG≥-/CV≤-/μ≥0.5/TP≥65,72,33,24,9,72.73,-13.79,-32.09,4.5,-4.552,0.545,11
2026-05,batter_strikeouts,OVER,"[-599,-500]",HR≥55/EDG≥-/CV≤-/μ≥-/TP≥-,166,39,28,11,71.79,-14.92,-31.88,2.04,-5.819,0.455,11
2026-05,batter_strikeouts,OVER,"[-599,-500]",HR≥55/EDG≥-/CV≤-/μ≥-/TP≥50,86,39,28,11,71.79,-14.92,-31.88,2.04,-5.819,0.455,11
2026-05,batter_strikeouts,OVER,"[-599,-500]",HR≥55/EDG≥-/CV≤-/μ≥-/TP≥55,86,39,28,11,71.79,-14.92,-31.88,2.04,-5.819,0.455,11
2026-05,batter_strikeouts,OVER,"[-599,-500]",HR≥55/EDG≥-/CV≤-/μ≥-/TP≥60,83,38,27,11,71.05,-15.79,-33.11,1.53,-6.001,0.455,11
2026-05,batter_strikeouts,OVER,"[-599,-500]",HR≥55/EDG≥-/CV≤-/μ≥-/TP≥65,80,37,26,11,70.27,-16.72,-34.42,0.97,-6.188,0.455,11
2026-05,batter_strikeouts,OVER,"[-599,-500]",HR≥55/EDG≥-/CV≤-/μ≥0.0/TP≥-,166,39,28,11,71.79,-14.92,-31.88,2.04,-5.819,0.455,11
2026-05,batter_strikeouts,OVER,"[-599,-500]",HR≥55/EDG≥-/CV≤-/μ≥0.0/TP≥50,86,39,28,11,71.79,-14.92,-31.88,2.04,-5.819,0.455,11
2026-05,batter_strikeouts,OVER,"[-599,-500]",HR≥55/EDG≥-/CV≤-/μ≥0.0/TP≥55,86,39,28,11,71.79,-14.92,-31.88,2.04,-5.819,0.455,11
2026-05,batter_strikeouts,OVER,"[-599,-500]",HR≥55/EDG≥-/CV≤-/μ≥0.0/TP≥60,83,38,27,11,71.05,-15.79,-33.11,1.53,-6.001,0.455,11
2026-05,batter_strikeouts,OVER,"[-599,-500]",HR≥55/EDG≥-/CV≤-/μ≥0.0/TP≥65,80,37,26,11,70.27,-16.72,-34.42,0.97,-6.188,0.455,11
2026-05,batter_strikeouts,OVER,"[-599,-500]",HR≥55/EDG≥-/CV≤-/μ≥0.5/TP≥-,136,32,24,8,75.0,-11.1,-29.17,6.97,-3.552,0.545,11
2026-05,batter_strikeouts,OVER,"[-599,-500]",HR≥55/EDG≥-/CV≤-/μ≥0.5/TP≥50,70,32,24,8,75.0,-11.1,-29.17,6.97,-3.552,0.545,11
2026-05,batter_strikeouts,OVER,"[-599,-500]",HR≥55/EDG≥-/CV≤-/μ≥0.5/TP≥55,70,32,24,8,75.0,-11.1,-29.17,6.97,-3.552,0.545,11
2026-05,batter_strikeouts,OVER,"[-599,-500]",HR≥55/EDG≥-/CV≤-/μ≥0.5/TP≥60,70,32,24,8,75.0,-11.1,-29.17,6.97,-3.552,0.545,11
2026-05,batter_strikeouts,OVER,"[-599,-500]",HR≥55/EDG≥-/CV≤-/μ≥0.5/TP≥65,70,32,24,8,75.0,-11.1,-29.17,6.97,-3.552,0.545,11
2026-05,batter_strikeouts,OVER,"[-599,-500]",HR≥60/EDG≥-/CV≤-/μ≥-/TP≥-,166,39,28,11,71.79,-14.92,-31.88,2.04,-5.819,0.455,11
2026-05,batter_strikeouts,OVER,"[-599,-500]",HR≥60/EDG≥-/CV≤-/μ≥-/TP≥50,86,39,28,11,71.79,-14.92,-31.88,2.04,-5.819,0.455,11
2026-05,batter_strikeouts,OVER,"[-599,-500]",HR≥60/EDG≥-/CV≤-/μ≥-/TP≥55,86,39,28,11,71.79,-14.92,-31.88,2.04,-5.819,0.455,11
2026-05,batter_strikeouts,OVER,"[-599,-500]",HR≥60/EDG≥-/CV≤-/μ≥-/TP≥60,83,38,27,11,71.05,-15.79,-33.11,1.53,-6.001,0.455,11
2026-05,batter_strikeouts,OVER,"[-599,-500]",HR≥60/EDG≥-/CV≤-/μ≥-/TP≥65,80,37,26,11,70.27,-16.72,-34.42,0.97,-6.188,0.455,11
2026-05,batter_strikeouts,OVER,"[-599,-500]",HR≥60/EDG≥-/CV≤-/μ≥0.0/TP≥-,166,39,28,11,71.79,-14.92,-31.88,2.04,-5.819,0.455,11
2026-05,batter_strikeouts,OVER,"[-599,-500]",HR≥60/EDG≥-/CV≤-/μ≥0.0/TP≥50,86,39,28,11,71.79,-14.92,-31.88,2.04,-5.819,0.455,11
2026-05,batter_strikeouts,OVER,"[-599,-500]",HR≥60/EDG≥-/CV≤-/μ≥0.0/TP≥55,86,39,28,11,71.79,-14.92,-31.88,2.04,-5.819,0.455,11
2026-05,batter_strikeouts,OVER,"[-599,-500]",HR≥60/EDG≥-/CV≤-/μ≥0.0/TP≥60,83,38,27,11,71.05,-15.79,-33.11,1.53,-6.001,0.455,11
2026-05,batter_strikeouts,OVER,"[-599,-500]",HR≥60/EDG≥-/CV≤-/μ≥0.0/TP≥65,80,37,26,11,70.27,-16.72,-34.42,0.97,-6.188,0.455,11
2026-05,batter_strikeouts,OVER,"[-599,-500]",HR≥60/EDG≥-/CV≤-/μ≥0.5/TP≥-,136,32,24,8,75.0,-11.1,-29.17,6.97,-3.552,0.545,11
2026-05,batter_strikeouts,OVER,"[-599,-500]",HR≥60/EDG≥-/CV≤-/μ≥0.5/TP≥50,70,32,24,8,75.0,-11.1,-29.17,6.97,-3.552,0.545,11
2026-05,batter_strikeouts,OVER,"[-599,-500]",HR≥60/EDG≥-/CV≤-/μ≥0.5/TP≥55,70,32,24,8,75.0,-11.1,-29.17,6.97,-3.552,0.545,11
2026-05,batter_strikeouts,OVER,"[-599,-500]",HR≥60/EDG≥-/CV≤-/μ≥0.5/TP≥60,70,32,24,8,75.0,-11.1,-29.17,6.97,-3.552,0.545,11
2026-05,batter_strikeouts,OVER,"[-599,-500]",HR≥60/EDG≥-/CV≤-/μ≥0.5/TP≥65,70,32,24,8,75.0,-11.1,-29.17,6.97,-3.552,0.545,11
2026-05,batter_strikeouts,OVER,"[-599,-500]",HR≥65/EDG≥-/CV≤-/μ≥-/TP≥-,154,36,25,11,69.44,-17.7,-35.79,0.39,-6.373,0.455,11
2026-05,batter_strikeouts,OVER,"[-599,-500]",HR≥65/EDG≥-/CV≤-/μ≥-/TP≥50,80,36,25,11,69.44,-17.7,-35.79,0.39,-6.373,0.455,11
2026-05,batter_strikeouts,OVER,"[-599,-500]",HR≥65/EDG≥-/CV≤-/μ≥-/TP≥55,80,36,25,11,69.44,-17.7,-35.79,0.39,-6.373,0.455,11
2026-05,batter_strikeouts,OVER,"[-599,-500]",HR≥65/EDG≥-/CV≤-/μ≥-/TP≥60,77,35,24,11,68.57,-18.73,-37.22,-0.23,-6.554,0.455,11
2026-05,batter_strikeouts,OVER,"[-599,-500]",HR≥65/EDG≥-/CV≤-/μ≥-/TP≥65,74,34,23,11,67.65,-19.83,-38.75,-0.91,-6.741,0.455,11
2026-05,batter_strikeouts,OVER,"[-599,-500]",HR≥65/EDG≥-/CV≤-/μ≥0.0/TP≥-,154,36,25,11,69.44,-17.7,-35.79,0.39,-6.373,0.455,11
2026-05,batter_strikeouts,OVER,"[-599,-500]",HR≥65/EDG≥-/CV≤-/μ≥0.0/TP≥50,80,36,25,11,69.44,-17.7,-35.79,0.39,-6.373,0.455,11
2026-05,batter_strikeouts,OVER,"[-599,-500]",HR≥65/EDG≥-/CV≤-/μ≥0.0/TP≥55,80,36,25,11,69.44,-17.7,-35.79,0.39,-6.373,0.455,11
2026-05,batter_strikeouts,OVER,"[-599,-500]",HR≥65/EDG≥-/CV≤-/μ≥0.0/TP≥60,77,35,24,11,68.57,-18.73,-37.22,-0.23,-6.554,0.455,11
2026-05,batter_strikeouts,OVER,"[-599,-500]",HR≥65/EDG≥-/CV≤-/μ≥0.0/TP≥65,74,34,23,11,67.65,-19.83,-38.75,-0.91,-6.741,0.455,11
2026-05,batter_strikeouts,OVER,"[-599,-500]",HR≥70/EDG≥-/CV≤-/μ≥-/TP≥-,141,33,22,11,66.67,-21.01,-40.36,-1.65,-6.933,0.455,11
2026-05,batter_strikeouts,OVER,"[-599,-500]",HR≥70/EDG≥-/CV≤-/μ≥-/TP≥50,73,33,22,11,66.67,-21.01,-40.36,-1.65,-6.933,0.455,11
2026-05,batter_strikeouts,OVER,"[-599,-500]",HR≥70/EDG≥-/CV≤-/μ≥-/TP≥55,73,33,22,11,66.67,-21.01,-40.36,-1.65,-6.933,0.455,11
2026-05,batter_strikeouts,OVER,"[-599,-500]",HR≥70/EDG≥-/CV≤-/μ≥-/TP≥60,70,32,21,11,65.62,-22.23,-42.05,-2.42,-7.114,0.455,11
2026-05,batter_strikeouts,OVER,"[-599,-500]",HR≥70/EDG≥-/CV≤-/μ≥-/TP≥65,70,32,21,11,65.62,-22.23,-42.05,-2.42,-7.114,0.455,11
2026-05,batter_strikeouts,OVER,"[-599,-500]",HR≥70/EDG≥-/CV≤-/μ≥0.0/TP≥-,141,33,22,11,66.67,-21.01,-40.36,-1.65,-6.933,0.455,11
2026-05,batter_strikeouts,OVER,"[-599,-500]",HR≥70/EDG≥-/CV≤-/μ≥0.0/TP≥50,73,33,22,11,66.67,-21.01,-40.36,-1.65,-6.933,0.455,11
2026-05,batter_strikeouts,OVER,"[-599,-500]",HR≥70/EDG≥-/CV≤-/μ≥0.0/TP≥55,73,33,22,11,66.67,-21.01,-40.36,-1.65,-6.933,0.455,11
2026-05,batter_strikeouts,OVER,"[-599,-500]",HR≥70/EDG≥-/CV≤-/μ≥0.0/TP≥60,70,32,21,11,65.62,-22.23,-42.05,-2.42,-7.114,0.455,11
2026-05,batter_strikeouts,OVER,"[-599,-500]",HR≥70/EDG≥-/CV≤-/μ≥0.0/TP≥65,70,32,21,11,65.62,-22.23,-42.05,-2.42,-7.114,0.455,11
2026-05,batter_strikeouts,OVER,"[-599,-500]",HR≥75/EDG≥-/CV≤-/μ≥-/TP≥-,129,31,21,10,67.74,-19.71,-39.54,0.11,-6.111,0.455,11
2026-05,batter_strikeouts,OVER,"[-599,-500]",HR≥75/EDG≥-/CV≤-/μ≥-/TP≥50,67,31,21,10,67.74,-19.71,-39.54,0.11,-6.111,0.455,11
2026-05,batter_strikeouts,OVER,"[-599,-500]",HR≥75/EDG≥-/CV≤-/μ≥-/TP≥55,67,31,21,10,67.74,-19.71,-39.54,0.11,-6.111,0.455,11
2026-05,batter_strikeouts,OVER,"[-599,-500]",HR≥75/EDG≥-/CV≤-/μ≥-/TP≥60,64,30,20,10,66.67,-20.97,-41.32,-0.63,-6.292,0.455,11
2026-05,batter_strikeouts,OVER,"[-599,-500]",HR≥75/EDG≥-/CV≤-/μ≥-/TP≥65,64,30,20,10,66.67,-20.97,-41.32,-0.63,-6.292,0.455,11
2026-05,batter_strikeouts,OVER,"[-599,-500]",HR≥75/EDG≥-/CV≤-/μ≥0.0/TP≥-,129,31,21,10,67.74,-19.71,-39.54,0.11,-6.111,0.455,11
2026-05,batter_strikeouts,OVER,"[-599,-500]",HR≥75/EDG≥-/CV≤-/μ≥0.0/TP≥50,67,31,21,10,67.74,-19.71,-39.54,0.11,-6.111,0.455,11
2026-05,batter_strikeouts,OVER,"[-599,-500]",HR≥75/EDG≥-/CV≤-/μ≥0.0/TP≥55,67,31,21,10,67.74,-19.71,-39.54,0.11,-6.111,0.455,11
2026-05,batter_strikeouts,OVER,"[-599,-500]",HR≥75/EDG≥-/CV≤-/μ≥0.0/TP≥60,64,30,20,10,66.67,-20.97,-41.32,-0.63,-6.292,0.455,11
2026-05,batter_strikeouts,OVER,"[-599,-500]",HR≥75/EDG≥-/CV≤-/μ≥0.0/TP≥65,64,30,20,10,66.67,-20.97,-41.32,-0.63,-6.292,0.455,11
2026-05,batter_strikeouts,OVER,"[-499,-400]",HR≥-/EDG≥-/CV≤-/μ≥-/TP≥-,536,116,84,32,72.41,-11.11,-21.14,-1.08,-12.885,0.308,13
2026-05,batter_strikeouts,OVER,"[-499,-400]",HR≥-/EDG≥-/CV≤-/μ≥-/TP≥50,277,115,83,32,72.17,-11.41,-21.51,-1.31,-13.123,0.308,13
2026-05,batter_strikeouts,OVER,"[-499,-400]",HR≥-/EDG≥-/CV≤-/μ≥-/TP≥55,277,115,83,32,72.17,-11.41,-21.51,-1.31,-13.123,0.308,13
2026-05,batter_strikeouts,OVER,"[-499,-400]",HR≥-/EDG≥-/CV≤-/μ≥-/TP≥60,264,110,79,31,71.82,-11.84,-22.21,-1.48,-13.029,0.308,13
2026-05,batter_strikeouts,OVER,"[-499,-400]",HR≥-/EDG≥-/CV≤-/μ≥-/TP≥65,243,103,73,30,70.87,-13.02,-23.84,-2.19,-13.409,0.308,13
2026-05,batter_strikeouts,OVER,"[-499,-400]",HR≥-/EDG≥-/CV≤-/μ≥0.0/TP≥-,531,115,83,32,72.17,-11.41,-21.51,-1.31,-13.123,0.308,13
2026-05,batter_strikeouts,OVER,"[-499,-400]",HR≥-/EDG≥-/CV≤-/μ≥0.0/TP≥50,277,115,83,32,72.17,-11.41,-21.51,-1.31,-13.123,0.308,13
2026-05,batter_strikeouts,OVER,"[-499,-400]",HR≥-/EDG≥-/CV≤-/μ≥0.0/TP≥55,277,115,83,32,72.17,-11.41,-21.51,-1.31,-13.123,0.308,13
2026-05,batter_strikeouts,OVER,"[-499,-400]",HR≥-/EDG≥-/CV≤-/μ≥0.0/TP≥60,264,110,79,31,71.82,-11.84,-22.21,-1.48,-13.029,0.308,13
2026-05,batter_strikeouts,OVER,"[-499,-400]",HR≥-/EDG≥-/CV≤-/μ≥0.0/TP≥65,243,103,73,30,70.87,-13.02,-23.84,-2.19,-13.409,0.308,13
2026-05,batter_strikeouts,OVER,"[-499,-400]",HR≥-/EDG≥-/CV≤-/μ≥0.5/TP≥-,438,95,71,24,74.74,-8.26,-19.05,2.52,-7.849,0.462,13
2026-05,batter_strikeouts,OVER,"[-499,-400]",HR≥-/EDG≥-/CV≤-/μ≥0.5/TP≥50,226,95,71,24,74.74,-8.26,-19.05,2.52,-7.849,0.462,13
2026-05,batter_strikeouts,OVER,"[-499,-400]",HR≥-/EDG≥-/CV≤-/μ≥0.5/TP≥55,226,95,71,24,74.74,-8.26,-19.05,2.52,-7.849,0.462,13
2026-05,batter_strikeouts,OVER,"[-499,-400]",HR≥-/EDG≥-/CV≤-/μ≥0.5/TP≥60,226,95,71,24,74.74,-8.26,-19.05,2.52,-7.849,0.462,13
2026-05,batter_strikeouts,OVER,"[-499,-400]",HR≥-/EDG≥-/CV≤-/μ≥0.5/TP≥65,223,94,70,24,74.47,-8.61,-19.49,2.26,-8.098,0.462,13
2026-05,batter_strikeouts,OVER,"[-499,-400]",HR≥-/EDG≥-/CV≤-/μ≥1.0/TP≥-,280,62,52,10,83.87,2.81,-8.51,14.13,1.742,0.692,13
2026-05,batter_strikeouts,OVER,"[-499,-400]",HR≥-/EDG≥-/CV≤-/μ≥1.0/TP≥50,142,62,52,10,83.87,2.81,-8.51,14.13,1.742,0.692,13
2026-05,batter_strikeouts,OVER,"[-499,-400]",HR≥-/EDG≥-/CV≤-/μ≥1.0/TP≥55,142,62,52,10,83.87,2.81,-8.51,14.13,1.742,0.692,13
2026-05,batter_strikeouts,OVER,"[-499,-400]",HR≥-/EDG≥-/CV≤-/μ≥1.0/TP≥60,142,62,52,10,83.87,2.81,-8.51,14.13,1.742,0.692,13
2026-05,batter_strikeouts,OVER,"[-499,-400]",HR≥-/EDG≥-/CV≤-/μ≥1.0/TP≥65,142,62,52,10,83.87,2.81,-8.51,14.13,1.742,0.692,13
2026-05,batter_strikeouts,OVER,"[-499,-400]",HR≥-/EDG≥-/CV≤0.7/μ≥-/TP≥-,169,37,24,13,64.86,-20.45,-39.58,-1.32,-7.566,0.182,11
2026-05,batter_strikeouts,OVER,"[-499,-400]",HR≥-/EDG≥-/CV≤0.7/μ≥-/TP≥50,87,37,24,13,64.86,-20.45,-39.58,-1.32,-7.566,0.182,11
2026-05,batter_strikeouts,OVER,"[-499,-400]",HR≥-/EDG≥-/CV≤0.7/μ≥-/TP≥55,87,37,24,13,64.86,-20.45,-39.58,-1.32,-7.566,0.182,11
2026-05,batter_strikeouts,OVER,"[-499,-400]",HR≥-/EDG≥-/CV≤0.7/μ≥-/TP≥60,87,37,24,13,64.86,-20.45,-39.58,-1.32,-7.566,0.182,11
2026-05,batter_strikeouts,OVER,"[-499,-400]",HR≥-/EDG≥-/CV≤0.7/μ≥-/TP≥65,84,36,24,12,66.67,-18.24,-37.4,0.92,-6.566,0.182,11
2026-05,batter_strikeouts,OVER,"[-499,-400]",HR≥-/EDG≥-/CV≤0.7/μ≥0.0/TP≥-,169,37,24,13,64.86,-20.45,-39.58,-1.32,-7.566,0.182,11
2026-05,batter_strikeouts,OVER,"[-499,-400]",HR≥-/EDG≥-/CV≤0.7/μ≥0.0/TP≥50,87,37,24,13,64.86,-20.45,-39.58,-1.32,-7.566,0.182,11
2026-05,batter_strikeouts,OVER,"[-499,-400]",HR≥-/EDG≥-/CV≤0.7/μ≥0.0/TP≥55,87,37,24,13,64.86,-20.45,-39.58,-1.32,-7.566,0.182,11
2026-05,batter_strikeouts,OVER,"[-499,-400]",HR≥-/EDG≥-/CV≤0.7/μ≥0.0/TP≥60,87,37,24,13,64.86,-20.45,-39.58,-1.32,-7.566,0.182,11
2026-05,batter_strikeouts,OVER,"[-499,-400]",HR≥-/EDG≥-/CV≤0.7/μ≥0.0/TP≥65,84,36,24,12,66.67,-18.24,-37.4,0.92,-6.566,0.182,11
2026-05,batter_strikeouts,OVER,"[-499,-400]",HR≥-/EDG≥-/CV≤0.7/μ≥0.5/TP≥-,147,32,23,9,71.88,-11.91,-31.31,7.49,-3.812,0.364,11
2026-05,batter_strikeouts,OVER,"[-499,-400]",HR≥-/EDG≥-/CV≤0.7/μ≥0.5/TP≥50,75,32,23,9,71.88,-11.91,-31.31,7.49,-3.812,0.364,11
2026-05,batter_strikeouts,OVER,"[-499,-400]",HR≥-/EDG≥-/CV≤0.7/μ≥0.5/TP≥55,75,32,23,9,71.88,-11.91,-31.31,7.49,-3.812,0.364,11
2026-05,batter_strikeouts,OVER,"[-499,-400]",HR≥-/EDG≥-/CV≤0.7/μ≥0.5/TP≥60,75,32,23,9,71.88,-11.91,-31.31,7.49,-3.812,0.364,11
2026-05,batter_strikeouts,OVER,"[-499,-400]",HR≥-/EDG≥-/CV≤0.7/μ≥0.5/TP≥65,75,32,23,9,71.88,-11.91,-31.31,7.49,-3.812,0.364,11
2026-05,batter_strikeouts,OVER,"[-499,-400]",HR≥-/EDG≥-5.0/CV≤-/μ≥-/TP≥-,370,80,63,17,78.75,-3.41,-14.48,7.66,-2.726,0.615,13
2026-05,batter_strikeouts,OVER,"[-499,-400]",HR≥-/EDG≥-5.0/CV≤-/μ≥-/TP≥50,190,80,63,17,78.75,-3.41,-14.48,7.66,-2.726,0.615,13
2026-05,batter_strikeouts,OVER,"[-499,-400]",HR≥-/EDG≥-5.0/CV≤-/μ≥-/TP≥55,190,80,63,17,78.75,-3.41,-14.48,7.66,-2.726,0.615,13
