month,family,side,band,cfg,n,gr,w,l,HR_pct,ROI_pct,ROI_lo,ROI_hi,P_and_L,consist,grd_days
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥-/CV≤0.7/μ≥-/TP≥65,79,71,50,21,70.42,-0.79,-15.88,14.3,-0.561,0.429,14
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥-/CV≤0.7/μ≥0.0/TP≥-,88,79,53,26,67.09,-5.08,-19.86,9.7,-4.016,0.429,14
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥-/CV≤0.7/μ≥0.0/TP≥50,88,79,53,26,67.09,-5.08,-19.86,9.7,-4.016,0.429,14
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥-/CV≤0.7/μ≥0.0/TP≥55,88,79,53,26,67.09,-5.08,-19.86,9.7,-4.016,0.429,14
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥-/CV≤0.7/μ≥0.0/TP≥60,87,78,53,25,67.95,-3.87,-18.64,10.91,-3.016,0.429,14
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥-/CV≤0.7/μ≥0.0/TP≥65,77,69,49,20,71.01,0.03,-15.18,15.25,0.022,0.429,14
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥-/CV≤0.7/μ≥0.5/TP≥-,63,57,40,17,70.18,-0.96,-17.91,15.98,-0.55,0.571,14
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥-/CV≤0.7/μ≥0.5/TP≥50,63,57,40,17,70.18,-0.96,-17.91,15.98,-0.55,0.571,14
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥-/CV≤0.7/μ≥0.5/TP≥55,63,57,40,17,70.18,-0.96,-17.91,15.98,-0.55,0.571,14
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥-/CV≤0.7/μ≥0.5/TP≥60,63,57,40,17,70.18,-0.96,-17.91,15.98,-0.55,0.571,14
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥-/CV≤0.7/μ≥0.5/TP≥65,56,51,38,13,74.51,4.82,-12.21,21.85,2.46,0.643,14
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥-/CV≤0.6/μ≥-/TP≥-,38,34,23,11,67.65,-3.46,-26.28,19.36,-1.176,0.538,13
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥-/CV≤0.6/μ≥-/TP≥50,38,34,23,11,67.65,-3.46,-26.28,19.36,-1.176,0.538,13
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥-/CV≤0.6/μ≥-/TP≥55,38,34,23,11,67.65,-3.46,-26.28,19.36,-1.176,0.538,13
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥-/CV≤0.6/μ≥-/TP≥60,37,33,23,10,69.7,-0.53,-23.3,22.23,-0.176,0.538,13
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥-/CV≤0.6/μ≥0.0/TP≥-,38,34,23,11,67.65,-3.46,-26.28,19.36,-1.176,0.538,13
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥-/CV≤0.6/μ≥0.0/TP≥50,38,34,23,11,67.65,-3.46,-26.28,19.36,-1.176,0.538,13
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥-/CV≤0.6/μ≥0.0/TP≥55,38,34,23,11,67.65,-3.46,-26.28,19.36,-1.176,0.538,13
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥-/CV≤0.6/μ≥0.0/TP≥60,37,33,23,10,69.7,-0.53,-23.3,22.23,-0.176,0.538,13
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥-5.0/CV≤-/μ≥-/TP≥-,185,168,117,51,69.64,-0.21,-10.22,9.81,-0.347,0.467,15
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥-5.0/CV≤-/μ≥-/TP≥50,185,168,117,51,69.64,-0.21,-10.22,9.81,-0.347,0.467,15
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥-5.0/CV≤-/μ≥-/TP≥55,185,168,117,51,69.64,-0.21,-10.22,9.81,-0.347,0.467,15
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥-5.0/CV≤-/μ≥-/TP≥60,185,168,117,51,69.64,-0.21,-10.22,9.81,-0.347,0.467,15
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥-5.0/CV≤-/μ≥-/TP≥65,149,134,95,39,70.9,0.62,-10.35,11.6,0.837,0.5,14
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥-5.0/CV≤-/μ≥0.0/TP≥-,185,168,117,51,69.64,-0.21,-10.22,9.81,-0.347,0.467,15
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥-5.0/CV≤-/μ≥0.0/TP≥50,185,168,117,51,69.64,-0.21,-10.22,9.81,-0.347,0.467,15
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥-5.0/CV≤-/μ≥0.0/TP≥55,185,168,117,51,69.64,-0.21,-10.22,9.81,-0.347,0.467,15
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥-5.0/CV≤-/μ≥0.0/TP≥60,185,168,117,51,69.64,-0.21,-10.22,9.81,-0.347,0.467,15
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥-5.0/CV≤-/μ≥0.0/TP≥65,149,134,95,39,70.9,0.62,-10.35,11.6,0.837,0.5,14
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥-5.0/CV≤-/μ≥0.5/TP≥-,147,132,92,40,69.7,-0.43,-11.7,10.83,-0.57,0.467,15
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥-5.0/CV≤-/μ≥0.5/TP≥50,147,132,92,40,69.7,-0.43,-11.7,10.83,-0.57,0.467,15
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥-5.0/CV≤-/μ≥0.5/TP≥55,147,132,92,40,69.7,-0.43,-11.7,10.83,-0.57,0.467,15
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥-5.0/CV≤-/μ≥0.5/TP≥60,147,132,92,40,69.7,-0.43,-11.7,10.83,-0.57,0.467,15
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥-5.0/CV≤-/μ≥0.5/TP≥65,120,107,77,30,71.96,1.92,-10.21,14.05,2.055,0.643,14
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥-5.0/CV≤-/μ≥1.0/TP≥-,49,41,27,14,65.85,-7.02,-27.81,13.76,-2.88,0.5,10
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥-5.0/CV≤-/μ≥1.0/TP≥50,49,41,27,14,65.85,-7.02,-27.81,13.76,-2.88,0.5,10
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥-5.0/CV≤-/μ≥1.0/TP≥55,49,41,27,14,65.85,-7.02,-27.81,13.76,-2.88,0.5,10
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥-5.0/CV≤-/μ≥1.0/TP≥60,49,41,27,14,65.85,-7.02,-27.81,13.76,-2.88,0.5,10
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥-5.0/CV≤-/μ≥1.0/TP≥65,42,36,24,12,66.67,-6.49,-28.43,15.46,-2.335,0.4,10
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥-5.0/CV≤0.7/μ≥-/TP≥-,82,75,51,24,68.0,-3.71,-18.78,11.37,-2.779,0.5,14
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥-5.0/CV≤0.7/μ≥-/TP≥50,82,75,51,24,68.0,-3.71,-18.78,11.37,-2.779,0.5,14
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥-5.0/CV≤0.7/μ≥-/TP≥55,82,75,51,24,68.0,-3.71,-18.78,11.37,-2.779,0.5,14
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥-5.0/CV≤0.7/μ≥-/TP≥60,82,75,51,24,68.0,-3.71,-18.78,11.37,-2.779,0.5,14
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥-5.0/CV≤0.7/μ≥-/TP≥65,72,66,47,19,71.21,0.39,-15.15,15.94,0.259,0.5,14
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥-5.0/CV≤0.7/μ≥0.0/TP≥-,82,75,51,24,68.0,-3.71,-18.78,11.37,-2.779,0.5,14
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥-5.0/CV≤0.7/μ≥0.0/TP≥50,82,75,51,24,68.0,-3.71,-18.78,11.37,-2.779,0.5,14
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥-5.0/CV≤0.7/μ≥0.0/TP≥55,82,75,51,24,68.0,-3.71,-18.78,11.37,-2.779,0.5,14
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥-5.0/CV≤0.7/μ≥0.0/TP≥60,82,75,51,24,68.0,-3.71,-18.78,11.37,-2.779,0.5,14
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥-5.0/CV≤0.7/μ≥0.0/TP≥65,72,66,47,19,71.21,0.39,-15.15,15.94,0.259,0.5,14
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥-5.0/CV≤0.7/μ≥0.5/TP≥-,63,57,40,17,70.18,-0.96,-17.91,15.98,-0.55,0.571,14
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥-5.0/CV≤0.7/μ≥0.5/TP≥50,63,57,40,17,70.18,-0.96,-17.91,15.98,-0.55,0.571,14
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥-5.0/CV≤0.7/μ≥0.5/TP≥55,63,57,40,17,70.18,-0.96,-17.91,15.98,-0.55,0.571,14
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥-5.0/CV≤0.7/μ≥0.5/TP≥60,63,57,40,17,70.18,-0.96,-17.91,15.98,-0.55,0.571,14
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥-5.0/CV≤0.7/μ≥0.5/TP≥65,56,51,38,13,74.51,4.82,-12.21,21.85,2.46,0.643,14
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥-5.0/CV≤0.6/μ≥-/TP≥-,35,32,23,9,71.88,2.57,-20.06,25.21,0.824,0.538,13
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥-5.0/CV≤0.6/μ≥-/TP≥50,35,32,23,9,71.88,2.57,-20.06,25.21,0.824,0.538,13
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥-5.0/CV≤0.6/μ≥-/TP≥55,35,32,23,9,71.88,2.57,-20.06,25.21,0.824,0.538,13
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥-5.0/CV≤0.6/μ≥-/TP≥60,35,32,23,9,71.88,2.57,-20.06,25.21,0.824,0.538,13
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥-5.0/CV≤0.6/μ≥0.0/TP≥-,35,32,23,9,71.88,2.57,-20.06,25.21,0.824,0.538,13
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥-5.0/CV≤0.6/μ≥0.0/TP≥50,35,32,23,9,71.88,2.57,-20.06,25.21,0.824,0.538,13
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥-5.0/CV≤0.6/μ≥0.0/TP≥55,35,32,23,9,71.88,2.57,-20.06,25.21,0.824,0.538,13
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥-5.0/CV≤0.6/μ≥0.0/TP≥60,35,32,23,9,71.88,2.57,-20.06,25.21,0.824,0.538,13
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥0.0/CV≤-/μ≥-/TP≥-,159,144,101,43,70.14,0.49,-10.28,11.26,0.708,0.533,15
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥0.0/CV≤-/μ≥-/TP≥50,159,144,101,43,70.14,0.49,-10.28,11.26,0.708,0.533,15
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥0.0/CV≤-/μ≥-/TP≥55,159,144,101,43,70.14,0.49,-10.28,11.26,0.708,0.533,15
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥0.0/CV≤-/μ≥-/TP≥60,159,144,101,43,70.14,0.49,-10.28,11.26,0.708,0.533,15
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥0.0/CV≤-/μ≥-/TP≥65,128,115,82,33,71.3,1.18,-10.62,12.99,1.361,0.5,14
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥0.0/CV≤-/μ≥0.0/TP≥-,159,144,101,43,70.14,0.49,-10.28,11.26,0.708,0.533,15
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥0.0/CV≤-/μ≥0.0/TP≥50,159,144,101,43,70.14,0.49,-10.28,11.26,0.708,0.533,15
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥0.0/CV≤-/μ≥0.0/TP≥55,159,144,101,43,70.14,0.49,-10.28,11.26,0.708,0.533,15
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥0.0/CV≤-/μ≥0.0/TP≥60,159,144,101,43,70.14,0.49,-10.28,11.26,0.708,0.533,15
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥0.0/CV≤-/μ≥0.0/TP≥65,128,115,82,33,71.3,1.18,-10.62,12.99,1.361,0.5,14
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥0.0/CV≤-/μ≥0.5/TP≥-,142,127,90,37,70.87,1.29,-10.07,12.66,1.641,0.533,15
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥0.0/CV≤-/μ≥0.5/TP≥50,142,127,90,37,70.87,1.29,-10.07,12.66,1.641,0.533,15
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥0.0/CV≤-/μ≥0.5/TP≥55,142,127,90,37,70.87,1.29,-10.07,12.66,1.641,0.533,15
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥0.0/CV≤-/μ≥0.5/TP≥60,142,127,90,37,70.87,1.29,-10.07,12.66,1.641,0.533,15
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥0.0/CV≤-/μ≥0.5/TP≥65,115,102,75,27,73.53,4.18,-8.03,16.4,4.266,0.643,14
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥0.0/CV≤-/μ≥1.0/TP≥-,49,41,27,14,65.85,-7.02,-27.81,13.76,-2.88,0.5,10
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥0.0/CV≤-/μ≥1.0/TP≥50,49,41,27,14,65.85,-7.02,-27.81,13.76,-2.88,0.5,10
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥0.0/CV≤-/μ≥1.0/TP≥55,49,41,27,14,65.85,-7.02,-27.81,13.76,-2.88,0.5,10
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥0.0/CV≤-/μ≥1.0/TP≥60,49,41,27,14,65.85,-7.02,-27.81,13.76,-2.88,0.5,10
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥0.0/CV≤-/μ≥1.0/TP≥65,42,36,24,12,66.67,-6.49,-28.43,15.46,-2.335,0.4,10
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥0.0/CV≤0.7/μ≥-/TP≥-,73,67,47,20,70.15,-0.57,-16.25,15.11,-0.382,0.571,14
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥0.0/CV≤0.7/μ≥-/TP≥50,73,67,47,20,70.15,-0.57,-16.25,15.11,-0.382,0.571,14
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥0.0/CV≤0.7/μ≥-/TP≥55,73,67,47,20,70.15,-0.57,-16.25,15.11,-0.382,0.571,14
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥0.0/CV≤0.7/μ≥-/TP≥60,73,67,47,20,70.15,-0.57,-16.25,15.11,-0.382,0.571,14
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥0.0/CV≤0.7/μ≥-/TP≥65,64,59,43,16,72.88,2.81,-13.36,18.98,1.656,0.571,14
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥0.0/CV≤0.7/μ≥0.0/TP≥-,73,67,47,20,70.15,-0.57,-16.25,15.11,-0.382,0.571,14
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥0.0/CV≤0.7/μ≥0.0/TP≥50,73,67,47,20,70.15,-0.57,-16.25,15.11,-0.382,0.571,14
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥0.0/CV≤0.7/μ≥0.0/TP≥55,73,67,47,20,70.15,-0.57,-16.25,15.11,-0.382,0.571,14
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥0.0/CV≤0.7/μ≥0.0/TP≥60,73,67,47,20,70.15,-0.57,-16.25,15.11,-0.382,0.571,14
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥0.0/CV≤0.7/μ≥0.0/TP≥65,64,59,43,16,72.88,2.81,-13.36,18.98,1.656,0.571,14
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥0.0/CV≤0.7/μ≥0.5/TP≥-,62,56,40,16,71.43,0.8,-16.08,17.69,0.45,0.643,14
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥0.0/CV≤0.7/μ≥0.5/TP≥50,62,56,40,16,71.43,0.8,-16.08,17.69,0.45,0.643,14
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥0.0/CV≤0.7/μ≥0.5/TP≥55,62,56,40,16,71.43,0.8,-16.08,17.69,0.45,0.643,14
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥0.0/CV≤0.7/μ≥0.5/TP≥60,62,56,40,16,71.43,0.8,-16.08,17.69,0.45,0.643,14
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥0.0/CV≤0.7/μ≥0.5/TP≥65,55,50,38,12,76.0,6.92,-9.94,23.78,3.46,0.714,14
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥5.0/CV≤-/μ≥-/TP≥-,123,110,76,34,69.09,-1.07,-13.52,11.37,-1.181,0.533,15
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥5.0/CV≤-/μ≥-/TP≥50,123,110,76,34,69.09,-1.07,-13.52,11.37,-1.181,0.533,15
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥5.0/CV≤-/μ≥-/TP≥55,123,110,76,34,69.09,-1.07,-13.52,11.37,-1.181,0.533,15
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥5.0/CV≤-/μ≥-/TP≥60,123,110,76,34,69.09,-1.07,-13.52,11.37,-1.181,0.533,15
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥5.0/CV≤-/μ≥-/TP≥65,98,87,62,25,71.26,1.12,-12.48,14.71,0.972,0.643,14
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥5.0/CV≤-/μ≥0.0/TP≥-,123,110,76,34,69.09,-1.07,-13.52,11.37,-1.181,0.533,15
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥5.0/CV≤-/μ≥0.0/TP≥50,123,110,76,34,69.09,-1.07,-13.52,11.37,-1.181,0.533,15
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥5.0/CV≤-/μ≥0.0/TP≥55,123,110,76,34,69.09,-1.07,-13.52,11.37,-1.181,0.533,15
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥5.0/CV≤-/μ≥0.0/TP≥60,123,110,76,34,69.09,-1.07,-13.52,11.37,-1.181,0.533,15
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥5.0/CV≤-/μ≥0.0/TP≥65,98,87,62,25,71.26,1.12,-12.48,14.71,0.972,0.643,14
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥5.0/CV≤-/μ≥0.5/TP≥-,119,106,73,33,68.87,-1.47,-14.17,11.22,-1.562,0.533,15
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥5.0/CV≤-/μ≥0.5/TP≥50,119,106,73,33,68.87,-1.47,-14.17,11.22,-1.562,0.533,15
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥5.0/CV≤-/μ≥0.5/TP≥55,119,106,73,33,68.87,-1.47,-14.17,11.22,-1.562,0.533,15
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥5.0/CV≤-/μ≥0.5/TP≥60,119,106,73,33,68.87,-1.47,-14.17,11.22,-1.562,0.533,15
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥5.0/CV≤-/μ≥0.5/TP≥65,95,84,60,24,71.43,1.27,-12.54,15.07,1.063,0.643,14
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥5.0/CV≤-/μ≥1.0/TP≥-,49,41,27,14,65.85,-7.02,-27.81,13.76,-2.88,0.5,10
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥5.0/CV≤-/μ≥1.0/TP≥50,49,41,27,14,65.85,-7.02,-27.81,13.76,-2.88,0.5,10
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥5.0/CV≤-/μ≥1.0/TP≥55,49,41,27,14,65.85,-7.02,-27.81,13.76,-2.88,0.5,10
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥5.0/CV≤-/μ≥1.0/TP≥60,49,41,27,14,65.85,-7.02,-27.81,13.76,-2.88,0.5,10
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥5.0/CV≤-/μ≥1.0/TP≥65,42,36,24,12,66.67,-6.49,-28.43,15.46,-2.335,0.4,10
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥5.0/CV≤0.7/μ≥-/TP≥-,63,57,40,17,70.18,-0.59,-17.6,16.42,-0.337,0.538,13
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥5.0/CV≤0.7/μ≥-/TP≥50,63,57,40,17,70.18,-0.59,-17.6,16.42,-0.337,0.538,13
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥5.0/CV≤0.7/μ≥-/TP≥55,63,57,40,17,70.18,-0.59,-17.6,16.42,-0.337,0.538,13
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥5.0/CV≤0.7/μ≥-/TP≥60,63,57,40,17,70.18,-0.59,-17.6,16.42,-0.337,0.538,13
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥5.0/CV≤0.7/μ≥-/TP≥65,55,50,37,13,74.0,4.4,-12.96,21.76,2.201,0.615,13
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥5.0/CV≤0.7/μ≥0.0/TP≥-,63,57,40,17,70.18,-0.59,-17.6,16.42,-0.337,0.538,13
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥5.0/CV≤0.7/μ≥0.0/TP≥50,63,57,40,17,70.18,-0.59,-17.6,16.42,-0.337,0.538,13
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥5.0/CV≤0.7/μ≥0.0/TP≥55,63,57,40,17,70.18,-0.59,-17.6,16.42,-0.337,0.538,13
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥5.0/CV≤0.7/μ≥0.0/TP≥60,63,57,40,17,70.18,-0.59,-17.6,16.42,-0.337,0.538,13
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥5.0/CV≤0.7/μ≥0.0/TP≥65,55,50,37,13,74.0,4.4,-12.96,21.76,2.201,0.615,13
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥5.0/CV≤0.7/μ≥0.5/TP≥-,59,53,37,16,69.81,-1.35,-19.02,16.31,-0.718,0.615,13
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥5.0/CV≤0.7/μ≥0.5/TP≥50,59,53,37,16,69.81,-1.35,-19.02,16.31,-0.718,0.615,13
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥5.0/CV≤0.7/μ≥0.5/TP≥55,59,53,37,16,69.81,-1.35,-19.02,16.31,-0.718,0.615,13
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥5.0/CV≤0.7/μ≥0.5/TP≥60,59,53,37,16,69.81,-1.35,-19.02,16.31,-0.718,0.615,13
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥5.0/CV≤0.7/μ≥0.5/TP≥65,52,47,35,12,74.47,4.88,-12.91,22.66,2.292,0.692,13
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥10.0/CV≤-/μ≥-/TP≥-,98,86,60,26,69.77,-0.03,-14.05,13.99,-0.026,0.5,14
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥10.0/CV≤-/μ≥-/TP≥50,98,86,60,26,69.77,-0.03,-14.05,13.99,-0.026,0.5,14
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥10.0/CV≤-/μ≥-/TP≥55,98,86,60,26,69.77,-0.03,-14.05,13.99,-0.026,0.5,14
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥10.0/CV≤-/μ≥-/TP≥60,98,86,60,26,69.77,-0.03,-14.05,13.99,-0.026,0.5,14
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥10.0/CV≤-/μ≥-/TP≥65,77,67,48,19,71.64,1.57,-13.88,17.02,1.053,0.615,13
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥10.0/CV≤-/μ≥0.0/TP≥-,98,86,60,26,69.77,-0.03,-14.05,13.99,-0.026,0.5,14
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥10.0/CV≤-/μ≥0.0/TP≥50,98,86,60,26,69.77,-0.03,-14.05,13.99,-0.026,0.5,14
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥10.0/CV≤-/μ≥0.0/TP≥55,98,86,60,26,69.77,-0.03,-14.05,13.99,-0.026,0.5,14
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥10.0/CV≤-/μ≥0.0/TP≥60,98,86,60,26,69.77,-0.03,-14.05,13.99,-0.026,0.5,14
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥10.0/CV≤-/μ≥0.0/TP≥65,77,67,48,19,71.64,1.57,-13.88,17.02,1.053,0.615,13
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥10.0/CV≤-/μ≥0.5/TP≥-,98,86,60,26,69.77,-0.03,-14.05,13.99,-0.026,0.5,14
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥10.0/CV≤-/μ≥0.5/TP≥50,98,86,60,26,69.77,-0.03,-14.05,13.99,-0.026,0.5,14
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥10.0/CV≤-/μ≥0.5/TP≥55,98,86,60,26,69.77,-0.03,-14.05,13.99,-0.026,0.5,14
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥10.0/CV≤-/μ≥0.5/TP≥60,98,86,60,26,69.77,-0.03,-14.05,13.99,-0.026,0.5,14
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥10.0/CV≤-/μ≥0.5/TP≥65,77,67,48,19,71.64,1.57,-13.88,17.02,1.053,0.615,13
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥10.0/CV≤-/μ≥1.0/TP≥-,49,41,27,14,65.85,-7.02,-27.81,13.76,-2.88,0.5,10
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥10.0/CV≤-/μ≥1.0/TP≥50,49,41,27,14,65.85,-7.02,-27.81,13.76,-2.88,0.5,10
2026-05,hits,OVER,"[-299,-200]",HR≥75/EDG≥10.0/CV≤-/μ≥1.0/TP≥55,49,41,27,14,65.85,-7.02,-27.81,13.76,-2.88,0.5,10
