combo_label,n_total,n_graded,n_ungraded,wins,losses,pushes,hit_rate_pct,hit_rate_ci95_low,hit_rate_ci95_high,roi_pct,roi_ci95_low,roi_ci95_high,profit_units,stake_units,avg_odds,avg_tp,avg_cv,avg_hr_l20,devig_n_graded,devig_hr,devig_roi,onesided_std_n_graded,onesided_std_hr,onesided_std_roi,onesided_alt_n_graded,onesided_alt_hr,onesided_alt_roi,balanced_score
HR20=50 TP=50,1220,315,905,260,55,0,82.54,77.96,86.33,-4.76,-9.63,0.11,-14.9801,315.0,-966.477,80.145,0.66,76.714,6,100.0,27.34,309,82.2,-5.38,0,,,0.7091
TP=75 EDG=10,186,12,174,12,0,0,100.0,75.75,100.0,26.61,24.26,28.82,3.1938,12.0,-381.769,95.142,0.767,72.826,0,,,12,100.0,26.61,0,,,
TP=70 EDG=10,186,12,174,12,0,0,100.0,75.75,100.0,26.61,24.26,28.82,3.1938,12.0,-381.769,95.142,0.767,72.826,0,,,12,100.0,26.61,0,,,
TP=65 EDG=10,186,12,174,12,0,0,100.0,75.75,100.0,26.61,24.26,28.82,3.1938,12.0,-381.769,95.142,0.767,72.826,0,,,12,100.0,26.61,0,,,
TP=60 EDG=10,186,12,174,12,0,0,100.0,75.75,100.0,26.61,24.26,28.82,3.1938,12.0,-381.769,95.142,0.767,72.826,0,,,12,100.0,26.61,0,,,
TP=55 EDG=10,186,12,174,12,0,0,100.0,75.75,100.0,26.61,24.26,28.82,3.1938,12.0,-381.769,95.142,0.767,72.826,0,,,12,100.0,26.61,0,,,
TP=50 EDG=10,186,12,174,12,0,0,100.0,75.75,100.0,26.61,24.26,28.82,3.1938,12.0,-381.769,95.142,0.767,72.826,0,,,12,100.0,26.61,0,,,
TP=75 EDG=5,272,30,242,27,3,0,90.0,74.38,96.54,12.87,-2.54,25.43,3.8612,30.0,-407.757,92.831,0.737,74.168,1,100.0,28.57,29,89.66,12.33,0,,,
TP=70 EDG=5,272,30,242,27,3,0,90.0,74.38,96.54,12.87,-2.54,25.43,3.8612,30.0,-407.757,92.831,0.737,74.168,1,100.0,28.57,29,89.66,12.33,0,,,
TP=65 EDG=5,272,30,242,27,3,0,90.0,74.38,96.54,12.87,-2.54,25.43,3.8612,30.0,-407.757,92.831,0.737,74.168,1,100.0,28.57,29,89.66,12.33,0,,,
TP=60 EDG=5,272,30,242,27,3,0,90.0,74.38,96.54,12.87,-2.54,25.43,3.8612,30.0,-407.757,92.831,0.737,74.168,1,100.0,28.57,29,89.66,12.33,0,,,
TP=55 EDG=5,272,30,242,27,3,0,90.0,74.38,96.54,12.87,-2.54,25.43,3.8612,30.0,-407.757,92.831,0.737,74.168,1,100.0,28.57,29,89.66,12.33,0,,,
TP=50 EDG=5,272,30,242,27,3,0,90.0,74.38,96.54,12.87,-2.54,25.43,3.8612,30.0,-407.757,92.831,0.737,74.168,1,100.0,28.57,29,89.66,12.33,0,,,
TP=75 EDG=2.5,346,51,295,43,8,0,84.31,71.99,91.83,4.22,-9.51,15.8,2.15,51.0,-440.708,91.291,0.721,74.677,1,100.0,28.57,50,84.0,3.73,0,,,
TP=70 EDG=2.5,346,51,295,43,8,0,84.31,71.99,91.83,4.22,-9.51,15.8,2.15,51.0,-440.708,91.291,0.721,74.677,1,100.0,28.57,50,84.0,3.73,0,,,
TP=65 EDG=2.5,346,51,295,43,8,0,84.31,71.99,91.83,4.22,-9.51,15.8,2.15,51.0,-440.708,91.291,0.721,74.677,1,100.0,28.57,50,84.0,3.73,0,,,
TP=60 EDG=2.5,346,51,295,43,8,0,84.31,71.99,91.83,4.22,-9.51,15.8,2.15,51.0,-440.708,91.291,0.721,74.677,1,100.0,28.57,50,84.0,3.73,0,,,
TP=55 EDG=2.5,346,51,295,43,8,0,84.31,71.99,91.83,4.22,-9.51,15.8,2.15,51.0,-440.708,91.291,0.721,74.677,1,100.0,28.57,50,84.0,3.73,0,,,
TP=50 EDG=2.5,346,51,295,43,8,0,84.31,71.99,91.83,4.22,-9.51,15.8,2.15,51.0,-440.708,91.291,0.721,74.677,1,100.0,28.57,50,84.0,3.73,0,,,
TP=75 EDG=0,437,74,363,65,9,0,87.84,78.47,93.47,5.0,-5.33,13.73,3.6966,74.0,-591.892,90.45,0.698,75.71,1,100.0,28.57,73,87.67,4.67,0,,,
TP=70 EDG=0,437,74,363,65,9,0,87.84,78.47,93.47,5.0,-5.33,13.73,3.6966,74.0,-591.892,90.45,0.698,75.71,1,100.0,28.57,73,87.67,4.67,0,,,
TP=65 EDG=0,437,74,363,65,9,0,87.84,78.47,93.47,5.0,-5.33,13.73,3.6966,74.0,-591.892,90.45,0.698,75.71,1,100.0,28.57,73,87.67,4.67,0,,,
TP=60 EDG=0,437,74,363,65,9,0,87.84,78.47,93.47,5.0,-5.33,13.73,3.6966,74.0,-591.892,90.45,0.698,75.71,1,100.0,28.57,73,87.67,4.67,0,,,
TP=55 EDG=0,437,74,363,65,9,0,87.84,78.47,93.47,5.0,-5.33,13.73,3.6966,74.0,-591.892,90.45,0.698,75.71,1,100.0,28.57,73,87.67,4.67,0,,,
TP=50 EDG=0,437,74,363,65,9,0,87.84,78.47,93.47,5.0,-5.33,13.73,3.6966,74.0,-591.892,90.45,0.698,75.71,1,100.0,28.57,73,87.67,4.67,0,,,
TP=75 EDG=-2.5,541,100,441,90,10,0,90.0,82.56,94.48,5.87,-2.27,12.38,5.8721,100.0,-780.124,89.736,0.667,77.194,2,100.0,26.79,98,89.8,5.45,0,,,0.8457
TP=70 EDG=-2.5,552,101,451,91,10,0,90.1,82.73,94.53,6.14,-1.58,12.46,6.2054,101.0,-770.708,89.427,0.669,76.986,2,100.0,26.79,99,89.9,5.73,0,,,0.8498
TP=65 EDG=-2.5,552,101,451,91,10,0,90.1,82.73,94.53,6.14,-1.58,12.46,6.2054,101.0,-770.708,89.427,0.669,76.986,2,100.0,26.79,99,89.9,5.73,0,,,0.8498
TP=60 EDG=-2.5,552,101,451,91,10,0,90.1,82.73,94.53,6.14,-1.58,12.46,6.2054,101.0,-770.708,89.427,0.669,76.986,2,100.0,26.79,99,89.9,5.73,0,,,0.8498
TP=55 EDG=-2.5,552,101,451,91,10,0,90.1,82.73,94.53,6.14,-1.58,12.46,6.2054,101.0,-770.708,89.427,0.669,76.986,2,100.0,26.79,99,89.9,5.73,0,,,0.8498
TP=50 EDG=-2.5,552,101,451,91,10,0,90.1,82.73,94.53,6.14,-1.58,12.46,6.2054,101.0,-770.708,89.427,0.669,76.986,2,100.0,26.79,99,89.9,5.73,0,,,0.8498
TP=75 EDG=-5,615,122,493,110,12,0,90.16,83.59,94.28,5.09,-1.53,11.09,6.2133,122.0,-840.275,89.104,0.652,77.646,2,100.0,26.79,120,90.0,4.73,0,,,0.868
TP=70 EDG=-5,653,133,520,119,14,0,89.47,83.11,93.63,5.2,-0.92,11.31,6.9225,133.0,-810.319,88.191,0.661,77.108,2,100.0,26.79,131,89.31,4.88,0,,,0.8776
TP=65 EDG=-5,653,133,520,119,14,0,89.47,83.11,93.63,5.2,-0.92,11.31,6.9225,133.0,-810.319,88.191,0.661,77.108,2,100.0,26.79,131,89.31,4.88,0,,,0.8776
TP=60 EDG=-5,653,133,520,119,14,0,89.47,83.11,93.63,5.2,-0.92,11.31,6.9225,133.0,-810.319,88.191,0.661,77.108,2,100.0,26.79,131,89.31,4.88,0,,,0.8776
TP=55 EDG=-5,653,133,520,119,14,0,89.47,83.11,93.63,5.2,-0.92,11.31,6.9225,133.0,-810.319,88.191,0.661,77.108,2,100.0,26.79,131,89.31,4.88,0,,,0.8776
TP=50 EDG=-5,653,133,520,119,14,0,89.47,83.11,93.63,5.2,-0.92,11.31,6.9225,133.0,-810.319,88.191,0.661,77.108,2,100.0,26.79,131,89.31,4.88,0,,,0.8776
HR20=90 EDG=10,16,3,13,3,0,0,100.0,43.85,100.0,25.19,20.0,33.33,0.7556,3.0,-397.875,95.285,0.441,94.167,0,,,3,100.0,25.19,0,,,
HR20=90 EDG=5,35,6,29,6,0,0,100.0,60.97,100.0,21.11,14.31,27.41,1.2668,6.0,-521.886,93.405,0.459,94.415,0,,,6,100.0,21.11,0,,,
HR20=90 EDG=2.5,56,12,44,11,1,0,91.67,64.61,98.51,6.99,-14.04,20.56,0.839,12.0,-670.821,92.457,0.454,94.68,0,,,12,91.67,6.99,0,,,
HR20=90 EDG=0,89,21,68,20,1,0,95.24,77.33,99.15,5.7,-6.77,13.94,1.1977,21.0,-1213.629,92.694,0.437,94.916,0,,,21,95.24,5.7,0,,,
HR20=90 EDG=-2.5,134,33,101,32,1,0,96.97,84.68,99.46,5.35,-2.58,10.71,1.7671,33.0,-1706.94,92.645,0.421,95.256,0,,,33,96.97,5.35,0,,,
HR20=90 EDG=-5,163,44,119,43,1,0,97.73,88.19,99.6,6.19,0.07,10.48,2.7235,44.0,-1753.233,91.701,0.43,95.186,0,,,44,97.73,6.19,0,,,
HR20=85 EDG=10,30,4,26,4,0,0,100.0,51.01,100.0,26.03,21.11,30.95,1.0413,4.0,-388.167,95.683,0.53,89.972,0,,,4,100.0,26.03,0,,,
HR20=85 EDG=5,57,9,48,9,0,0,100.0,70.08,100.0,19.84,14.67,25.43,1.7858,9.0,-484.211,93.435,0.528,90.981,0,,,9,100.0,19.84,0,,,
HR20=85 EDG=2.5,86,16,70,15,1,0,93.75,71.67,98.89,10.36,-5.38,21.44,1.6584,16.0,-585.733,91.944,0.516,91.465,0,,,16,93.75,10.36,0,,,
HR20=85 EDG=0,129,29,100,27,2,0,93.1,78.04,98.09,4.37,-8.26,13.46,1.267,29.0,-1016.186,91.945,0.489,92.054,0,,,29,93.1,4.37,0,,,
HR20=85 EDG=-2.5,187,43,144,41,2,0,95.35,84.54,98.72,5.75,-2.32,11.96,2.4728,43.0,-1427.417,91.653,0.466,92.541,0,,,43,95.35,5.75,0,,,
HR20=85 EDG=-5,224,60,164,57,3,0,95.0,86.3,98.29,5.71,-0.58,11.59,3.4267,60.0,-1470.839,90.67,0.469,92.617,0,,,60,95.0,5.71,0,,,
HR20=80 EDG=10,71,4,67,4,0,0,100.0,51.01,100.0,26.03,21.11,30.95,1.0413,4.0,-387.366,96.239,0.626,84.214,0,,,4,100.0,26.03,0,,,
HR20=80 EDG=5,118,13,105,13,0,0,100.0,77.19,100.0,23.18,18.23,27.3,3.0137,13.0,-443.661,93.53,0.61,85.404,0,,,13,100.0,23.18,0,,,
HR20=80 EDG=2.5,156,24,132,22,2,0,91.67,74.15,97.68,10.74,-4.78,22.14,2.5778,24.0,-510.231,92.245,0.589,86.482,0,,,24,91.67,10.74,0,,,
HR20=80 EDG=0,211,41,170,38,3,0,92.68,80.57,97.48,6.71,-5.11,15.54,2.7531,41.0,-804.336,91.824,0.555,87.561,0,,,41,92.68,6.71,0,,,
HR20=80 EDG=-2.5,286,56,230,53,3,0,94.64,85.39,98.16,7.13,-1.37,13.37,3.9947,56.0,-1113.301,91.088,0.53,88.417,0,,,56,94.64,7.13,0,,,
HR20=80 EDG=-5,335,75,260,69,6,0,92.0,83.63,96.28,3.93,-3.43,10.71,2.9485,75.0,-1168.946,90.209,0.527,88.668,0,,,75,92.0,3.93,0,,,0.792
HR20=75 EDG=10,103,6,97,6,0,0,100.0,60.97,100.0,26.18,22.46,29.96,1.5709,6.0,-386.097,95.968,0.68,81.351,0,,,6,100.0,26.18,0,,,
HR20=75 EDG=5,156,16,140,16,0,0,100.0,80.64,100.0,23.81,19.67,27.77,3.81,16.0,-428.929,93.642,0.651,82.888,0,,,16,100.0,23.81,0,,,
HR20=75 EDG=2.5,199,28,171,26,2,0,92.86,77.35,98.02,13.1,-0.4,23.17,3.6683,28.0,-482.648,92.343,0.627,84.015,0,,,28,92.86,13.1,0,,,
HR20=75 EDG=0,258,48,210,45,3,0,93.75,83.16,97.85,9.38,-0.92,17.2,4.5011,48.0,-728.124,91.823,0.59,85.294,0,,,48,93.75,9.38,0,,,
HR20=75 EDG=-2.5,340,64,276,60,4,0,93.75,85.0,97.54,7.41,-0.19,13.97,4.7426,64.0,-997.553,90.903,0.564,86.308,0,,,64,93.75,7.41,0,,,
HR20=75 EDG=-5,402,87,315,80,7,0,91.95,84.31,96.05,5.0,-2.22,11.25,4.3488,87.0,-1048.274,89.855,0.559,86.42,0,,,87,91.95,5.0,0,,,0.8192
HR20=70 EDG=10,127,7,120,7,0,0,100.0,64.57,100.0,26.3,23.39,29.55,1.8412,7.0,-384.748,95.494,0.72,79.206,0,,,7,100.0,26.3,0,,,
HR20=70 EDG=5,191,18,173,17,1,0,94.44,74.24,99.01,17.11,1.22,26.36,3.0803,18.0,-422.942,93.317,0.697,80.534,0,,,18,94.44,17.11,0,,,
HR20=70 EDG=2.5,243,34,209,31,3,0,91.18,77.04,96.95,11.32,-2.04,22.17,3.8486,34.0,-468.165,91.971,0.672,81.551,0,,,34,91.18,11.32,0,,,
HR20=70 EDG=0,307,54,253,50,4,0,92.59,82.45,97.08,8.67,-1.21,16.0,4.6814,54.0,-676.638,91.437,0.634,82.934,0,,,54,92.59,8.67,0,,,
HR20=70 EDG=-2.5,401,76,325,71,5,0,93.42,85.51,97.16,8.08,0.66,14.67,6.1379,76.0,-911.623,90.43,0.604,83.926,0,,,76,93.42,8.08,0,,,0.8349
HR20=70 EDG=-5,475,102,373,93,9,0,91.18,84.08,95.29,5.12,-2.63,11.23,5.2258,102.0,-957.425,89.298,0.596,83.997,0,,,102,91.18,5.12,0,,,0.8409
HR20=65 EDG=10,158,9,149,9,0,0,100.0,70.08,100.0,25.74,23.37,28.53,2.3163,9.0,-380.234,95.139,0.733,76.488,0,,,9,100.0,25.74,0,,,
HR20=65 EDG=5,232,23,209,21,2,0,91.3,73.2,97.58,13.44,-3.27,25.05,3.0901,23.0,-413.108,93.059,0.709,77.864,0,,,23,91.3,13.44,0,,,
HR20=65 EDG=2.5,293,39,254,35,4,0,89.74,76.42,95.94,9.89,-2.46,20.93,3.8584,39.0,-451.833,91.669,0.692,78.803,0,,,39,89.74,9.89,0,,,
HR20=65 EDG=0,366,59,307,54,5,0,91.53,81.65,96.33,7.95,-1.44,15.53,4.6912,59.0,-629.26,91.035,0.661,80.113,0,,,59,91.53,7.95,0,,,
HR20=65 EDG=-2.5,465,83,382,77,6,0,92.77,85.11,96.65,8.05,0.46,13.96,6.6779,83.0,-839.428,90.111,0.631,81.388,1,100.0,25.0,82,92.68,7.84,0,,,0.8442
HR20=65 EDG=-5,548,110,438,100,10,0,90.91,84.07,94.99,5.52,-1.38,11.94,6.0688,110.0,-881.381,88.926,0.625,81.537,1,100.0,25.0,109,90.83,5.34,0,,,0.8559
HR20=60 EDG=10,167,9,158,9,0,0,100.0,70.08,100.0,25.74,23.37,28.53,2.3163,9.0,-383.437,95.099,0.746,75.614,0,,,9,100.0,25.74,0,,,
HR20=60 EDG=5,246,23,223,21,2,0,91.3,73.2,97.58,13.44,-3.27,25.05,3.0901,23.0,-412.882,92.925,0.722,76.873,0,,,23,91.3,13.44,0,,,
HR20=60 EDG=2.5,310,39,271,35,4,0,89.74,76.42,95.94,9.89,-2.46,20.93,3.8584,39.0,-449.674,91.53,0.703,77.792,0,,,39,89.74,9.89,0,,,
HR20=60 EDG=0,392,61,331,56,5,0,91.8,82.21,96.45,8.53,-0.05,16.41,5.2049,61.0,-615.99,90.755,0.677,78.815,0,,,61,91.8,8.53,0,,,
HR20=60 EDG=-2.5,499,87,412,81,6,0,93.1,85.76,96.8,8.61,1.6,15.03,7.4915,87.0,-812.533,89.787,0.648,79.989,1,100.0,25.0,86,93.02,8.42,0,,,0.8553
HR20=60 EDG=-5,589,116,473,106,10,0,91.38,84.86,95.25,6.39,-0.95,12.24,7.408,116.0,-857.273,88.633,0.64,80.107,1,100.0,25.0,115,91.3,6.22,0,,,0.8728
HR20=55 EDG=10,173,9,164,9,0,0,100.0,70.08,100.0,25.74,23.37,28.53,2.3163,9.0,-382.867,95.155,0.748,74.899,0,,,9,100.0,25.74,0,,,
HR20=55 EDG=5,252,23,229,21,2,0,91.3,73.2,97.58,13.44,-3.27,25.05,3.0901,23.0,-411.79,93.015,0.723,76.352,0,,,23,91.3,13.44,0,,,
HR20=55 EDG=2.5,319,41,278,36,5,0,87.8,74.46,94.68,7.46,-5.48,19.07,3.0584,41.0,-447.743,91.552,0.706,77.152,0,,,41,87.8,7.46,0,,,
HR20=55 EDG=0,405,64,341,58,6,0,90.62,81.02,95.63,7.2,-1.72,14.52,4.6049,64.0,-608.667,90.693,0.682,78.06,0,,,64,90.62,7.2,0,,,
HR20=55 EDG=-2.5,514,91,423,84,7,0,92.31,84.96,96.22,7.82,0.86,14.13,7.1138,91.0,-800.235,89.72,0.653,79.273,1,100.0,25.0,90,92.22,7.63,0,,,0.8529
HR20=55 EDG=-5,610,120,490,109,11,0,90.83,84.33,94.8,5.86,-0.64,11.79,7.0302,120.0,-841.138,88.469,0.646,79.273,1,100.0,25.0,119,90.76,5.7,0,,,0.873
HR20=50 EDG=10,179,12,167,12,0,0,100.0,75.75,100.0,26.61,24.26,28.82,3.1938,12.0,-381.844,95.072,0.756,74.09,0,,,12,100.0,26.61,0,,,
HR20=50 EDG=5,263,29,234,26,3,0,89.66,73.61,96.42,12.35,-2.76,25.05,3.5811,29.0,-408.555,92.765,0.727,75.284,1,100.0,28.57,28,89.29,11.77,0,,,
HR20=50 EDG=2.5,332,48,284,41,7,0,85.42,72.83,92.75,5.31,-7.62,16.51,2.5494,48.0,-443.13,91.324,0.709,76.13,1,100.0,28.57,47,85.11,4.82,0,,,
HR20=50 EDG=0,421,71,350,63,8,0,88.73,79.31,94.18,5.77,-3.62,13.97,4.0959,71.0,-598.95,90.481,0.686,77.037,1,100.0,28.57,70,88.57,5.44,0,,,
HR20=50 EDG=-2.5,533,99,434,90,9,0,90.91,83.62,95.14,6.94,-0.83,13.79,6.8715,99.0,-784.229,89.499,0.656,78.28,3,100.0,26.75,96,90.62,6.32,0,,,0.855
HR20=50 EDG=-5,632,130,502,117,13,0,90.0,83.64,94.06,5.61,-1.02,11.7,7.2882,130.0,-824.256,88.254,0.648,78.312,3,100.0,26.75,127,89.76,5.11,0,,,0.8842
HR20=90,276,88,188,82,6,0,93.18,85.91,96.84,0.59,-5.83,6.3,0.5209,88.0,-1926.13,86.313,0.438,94.632,0,,,88,93.18,0.59,0,,,0.7764
HR20=85,377,114,263,104,10,0,91.23,84.6,95.17,-0.14,-6.3,5.2,-0.1613,114.0,-1646.745,85.125,0.477,92.376,0,,,114,91.23,-0.14,0,,,0.8048
HR20=80,591,164,427,144,20,0,87.8,81.91,91.97,-2.73,-8.08,2.78,-4.4816,164.0,-1356.494,83.652,0.523,88.237,1,100.0,27.62,163,87.73,-2.92,0,,,0.7952
HR20=75,730,195,535,169,26,0,86.67,81.18,90.74,-2.96,-8.27,2.3,-5.7794,195.0,-1246.244,82.93,0.554,85.814,1,100.0,27.62,194,86.6,-3.12,0,,,0.7788
HR20=70,886,235,651,201,34,0,85.53,80.46,89.46,-3.12,-8.52,1.83,-7.3396,235.0,-1127.219,81.8,0.592,83.168,1,100.0,27.62,234,85.47,-3.25,0,,,0.7629
HR20=65,1021,266,755,224,42,0,84.21,79.35,88.1,-4.07,-9.26,0.89,-10.8394,266.0,-1055.996,81.2,0.616,80.891,4,100.0,27.19,262,83.97,-4.55,0,,,0.7369
HR20=60,1125,284,841,237,47,0,83.45,78.69,87.32,-4.58,-9.82,0.7,-13.0175,284.0,-1014.092,80.435,0.639,79.072,5,100.0,27.09,279,83.15,-5.15,0,,,0.7223
HR20=55,1176,294,882,244,50,0,82.99,78.28,86.86,-4.99,-10.1,-0.14,-14.6816,294.0,-991.144,80.079,0.647,78.084,5,100.0,27.09,289,82.7,-5.55,0,,,0.7125
HR20=50,1262,316,946,261,55,0,82.59,78.03,86.38,-4.66,-9.91,0.48,-14.7134,316.0,-950.719,79.085,0.662,76.249,7,100.0,27.24,309,82.2,-5.38,0,,,0.7108
CV<==0.4,261,87,174,75,12,0,86.21,77.42,91.93,-2.74,-11.9,5.26,-2.3815,87.0,-1401.448,82.328,0.324,80.68,8,75.0,-8.06,79,87.34,-2.2,0,,,0.6944
CV<==0.5,501,171,330,147,24,0,85.96,79.97,90.38,-2.64,-9.29,3.28,-4.5207,171.0,-1389.483,81.69,0.384,78.9,17,70.59,-11.6,154,87.66,-1.66,0,,,0.7731
CV<==0.6,648,212,436,182,30,0,85.85,80.52,89.9,-2.8,-8.18,2.47,-5.9305,212.0,-1341.785,80.719,0.42,77.661,20,70.0,-12.16,192,87.5,-1.82,0,,,0.7701
CV<==0.7,876,271,605,227,44,0,83.76,78.91,87.68,-4.15,-9.3,0.75,-11.2485,271.0,-1157.331,80.122,0.481,74.694,35,71.43,-10.91,236,85.59,-3.15,0,,,0.7305
CV<==0.8,1052,308,744,253,55,0,82.14,77.48,86.02,-5.45,-10.55,-0.78,-16.7823,308.0,-1055.016,79.673,0.528,72.306,47,72.34,-10.65,261,83.91,-4.51,0,,,0.6972
CV<==0.9,1209,346,863,281,65,0,81.21,76.76,84.98,-6.0,-10.35,-1.2,-20.7707,346.0,-990.551,79.151,0.569,69.482,70,71.43,-11.74,276,83.7,-4.55,0,,,0.6801
CV<==1.0,1388,394,994,315,79,0,79.95,75.72,83.61,-6.7,-11.26,-2.19,-26.409,394.0,-923.32,78.72,0.619,67.091,105,72.38,-10.57,289,82.7,-5.3,0,,,0.6574
CV<==1.1,1510,430,1080,340,90,0,79.07,74.98,82.65,-7.18,-12.0,-3.04,-30.8688,430.0,-888.469,78.121,0.653,65.175,127,73.23,-9.04,303,81.52,-6.4,0,,,0.6416
TP=75,873,197,676,178,19,0,90.36,85.43,93.74,2.29,-2.7,6.93,4.5052,197.0,-1092.672,86.413,0.664,75.554,2,100.0,26.79,195,90.26,2.04,0,,,0.8729
TP=70,1038,240,798,208,32,0,86.67,81.78,90.39,-1.08,-6.28,3.9,-2.6025,240.0,-1018.531,84.215,0.677,74.165,4,75.0,-4.46,236,86.86,-1.03,0,,,0.7976
TP=65,1175,275,900,236,39,0,85.82,81.2,89.45,-1.48,-6.49,2.89,-4.0733,275.0,-974.741,82.362,0.69,73.388,5,80.0,1.78,270,85.93,-1.54,0,,,0.7829
TP=60,1294,299,995,250,49,0,83.61,78.99,87.38,-3.64,-8.65,1.16,-10.8959,299.0,-935.842,80.754,0.711,72.082,6,83.33,6.38,293,83.62,-3.85,0,,,0.7337
TP=55,1376,327,1049,266,61,0,81.35,76.77,85.19,-5.77,-10.55,-0.82,-18.8625,327.0,-907.009,79.638,0.726,70.796,10,80.0,2.91,317,81.39,-6.04,0,,,0.6842
TP=50,1433,342,1091,277,65,0,80.99,76.5,84.8,-5.84,-10.79,-1.26,-19.9737,342.0,-887.076,79.046,0.738,69.636,20,75.0,-3.44,322,81.37,-5.99,0,,,0.679
EDG=10,252,47,205,39,8,0,82.98,69.86,91.11,5.08,-8.46,18.63,2.3873,47.0,-385.929,89.63,0.845,56.905,35,77.14,-2.3,12,100.0,26.61,0,,,
EDG=5,394,87,307,71,16,0,81.61,72.19,88.35,2.73,-7.72,12.43,2.3729,87.0,-415.647,87.256,0.873,55.177,58,77.59,-2.07,29,89.66,12.33,0,,,0.6916
EDG=2.5,504,129,375,105,24,0,81.4,73.81,87.17,0.8,-8.53,8.83,1.0339,129.0,-472.401,86.439,0.861,55.469,79,79.75,-1.05,50,84.0,3.73,0,,,0.7272
EDG=0,644,165,479,136,29,0,82.42,75.9,87.47,0.12,-6.58,7.42,0.2053,165.0,-639.39,86.109,0.864,55.744,92,78.26,-3.48,73,87.67,4.67,0,,,0.7565
EDG=-2.5,806,209,597,176,33,0,84.21,78.66,88.53,1.4,-4.66,7.23,2.9201,209.0,-777.7,85.643,0.846,57.249,110,79.09,-2.5,99,89.9,5.73,0,,,0.7916
EDG=-5,951,258,693,216,42,0,83.72,78.73,87.73,0.6,-5.12,6.03,1.5504,258.0,-807.958,84.839,0.84,57.625,127,77.95,-3.81,131,89.31,4.88,0,,,0.7775
BK=1,2162,584,1578,461,123,0,78.94,75.45,82.05,-5.71,-9.98,-1.34,-33.3333,584.0,-817.438,77.11,0.91,53.758,262,75.95,-5.36,322,81.37,-5.99,0,,,0.6546
BK=2,898,315,583,262,53,0,83.17,78.65,86.9,-3.59,-8.7,1.37,-11.3093,315.0,-1157.16,77.087,0.663,66.625,40,80.0,1.84,275,83.64,-4.38,0,,,0.7287
BK=3,747,285,462,239,46,0,83.86,79.14,87.68,-3.44,-8.56,1.33,-9.7903,285.0,-1267.189,77.456,0.58,75.2,14,85.71,10.79,271,83.76,-4.17,0,,,0.7389
BK=4,601,227,374,186,41,0,81.94,76.42,86.4,-3.33,-9.32,2.48,-7.5593,227.0,-803.799,75.489,0.581,73.276,12,83.33,7.72,215,81.86,-3.95,0,,,0.716
BK=5,480,184,296,149,35,0,80.98,74.7,85.99,-2.8,-9.66,4.15,-5.1484,184.0,-636.798,74.017,0.575,71.405,11,81.82,5.39,173,80.92,-3.32,0,,,0.7092
